"463","ivanovskii2008newHigh","163","FeSe 1Àx (x $ 0:12)","8 K","",""
"463","ivanovskii2008newHigh","163","FeSe 1Àx","14 K","",""
"463","ivanovskii2008newHigh","163","FeSe 1Àx Te x 0:82","14 K","",""
"466","ivanovskii2008newHigh","164","CaFe2As2","12 K","",""
"466","ivanovskii2008newHigh","164","CaFe2As2","12 K","",""
"466","ivanovskii2008newHigh","164","BaFe2As2","29 K","",""
"467","ivanovskii2008newHigh","168","SmO 0:7 F 0:3 FeAs","54:6 K","",""
"470","ying2011pressure","2","FeSe","37 K","4.5 GPa",""
"470","ying2011pressure","2","FeSe","8 K","ambient pressure",""
"470","ying2011pressure","2","Fe-Se","30 K","None",""
"473","ying2011pressure","3","K x Fe 2 Se 2 crystal","32.6 K","None","None"
"473","ying2011pressure","3","K x Fe 2 Se 2","32.7 K","0.48 GPa","None"
"473","ying2011pressure","3","K x Fe 2 Se 2","31.1 K","None","None"
"476","ying2011pressure","4","Cs x Fe 2 Se 2","30 K","",""
"476","ying2011pressure","4","K 0.85 Fe 2 Se 1.80","32.6 K","",""
"476","ying2011pressure","4","K 0.86 Fe 2 Se 1.82","31.1 K","",""
"478","ying2011pressure","5","K x Fe 2 Se 2 -1","32.6 K","ambient pressure","None"
"478","ying2011pressure","5","K x Fe 2 Se 2 -2","31.1 K","None","None"
"481","ying2011pressure","9","Cs x Fe 2 Se 2","29.8 K","1.64 GPa",""
"483","ying2011pressure","10","K x Fe 2 Se 2","32.7 K","0.48 GPa",""
"485","okada2008supercondctivity","1","LaFeAsO","21 K","12 GPa","Electrical resistivity"
"488","okada2008supercondctivity","3","LaFeAsO 1-x F x","26 K","",""
"488","okada2008supercondctivity","3","LaFeAsO 0.89 F 0.11","43 K","4 GPa",""
"488","okada2008supercondctivity","3","RFeAsO (R = rare earth) having smaller R atom than La atom","over 50 K","",""
"489","okada2008supercondctivity","4","LaFeAsO","21 K","high pressures up to 29 GPa","electrical resistivity"
"493","okada2008supercondctivity","7","MgB2","29 K","ambient pressure",""
"494","okada2008supercondctivity","8","F -substitution of 5 at%","24 K","",""
"498","okada2008supercondctivity","9","LaFeAsO 0.95 F 0.05","29 K","high pressure",""
"498","okada2008supercondctivity","9","LaFeAsO 0.89 F 0.11","43 K","high pressure",""
"498","okada2008supercondctivity","9","LaFeAsO 0.86 F 0.14","43 K","high pressure",""
"498","okada2008supercondctivity","9","""over-doped"" LaFeAsO 0.86 F 0.14","43 K","high pressure",""
"499","okada2008supercondctivity","10","LaFeAsO","21 K","12 GPa","electrical resistivity"
"508","hott2013review","4","tin","3.7 K","",""
"508","hott2013review","4","thallium","2.4 K","",""
"508","hott2013review","4","indium","3.4 K","",""
"508","hott2013review","4","tantalum","4.2 K","",""
"508","hott2013review","4","thorium","1.4 K","",""
"508","hott2013review","4","titanium","0.4 K","",""
"508","hott2013review","4","vanadium","5.3 K","",""
"508","hott2013review","4","niobium","9.2 K","",""
"509","hott2013review","7","NbTi","9.2 K","",""
"511","hott2013review","11","C 60 introduced by doping and intercalation of alkali-metal atoms","up to 33 K","normal pressure",""
"516","hott2013review","12","MgB2","40 K","None","None"
"516","hott2013review","12","LaFePO","5 K","None","None"
"516","hott2013review","12","LaFeAsO","26 K","None","None"
"516","hott2013review","12","FeSe","8 K","None","None"
"516","hott2013review","12","FeSe monolayer on a SrTiO 3 substrate","up to 109 K","None","None"
"519","hott2013review","13","hydrogen sulfide","203 K","~100 GPa",""
"519","hott2013review","13","phosphorous-hydride","100 K","~100 GPa",""
"524","hott2013review","22","Pr-123","80 K","normal pressure",""
"524","hott2013review","22","Pr-123","105 K","9.3 GPa",""
"526","hott2013review","26","Tl-2201","90 K","",""
"526","hott2013review","26","Hg-1201","90 K","",""
"529","hott2013review","41","BaPb 1-x Bi x O 3","13 K","",""
"529","hott2013review","41","Ba 1-x K x BiO 3 (""BKBO""; x ~ 0.35)","> 30 K","",""
"530","hott2013review","42","Sr 2 RuO 4","1.5 K","",""
"531","hott2013review","43","Ru-1212","72 K","",""
"532","hott2013review","44","hydrated sodium cobaltate Na 0.3 CoO 2 •1.4 H 2 O","4.5 K","",""
"535","hott2013review","45","AOs 2 O 6 with A = K, Rb, Cs","9.6 K","",""
"535","hott2013review","45","AOs 2 O 6 with A = K, Rb, Cs","6.3 K","",""
"535","hott2013review","45","AOs 2 O 6 with A = K, Rb, Cs","3.3 K","",""
"537","hott2013review","46","BaTi 2 Sb 2 O","1 K","",""
"537","hott2013review","46","Ba 1−x Na x Ti 2 Sb 2 O","5.5 K","",""
"539","hott2013review","48","LaFeAsO","26 K","",""
"539","hott2013review","48","Gd 0.8 Th 0.2 FeAsO","56 K","",""
"541","hott2013review","49","BaFe 2-x Co x As 2","24 K","",""
"544","hott2013review","52","SnMo 6 S 8","11.8 K","",""
"544","hott2013review","52","PbMo 6 S 8","12.6 K","",""
"544","hott2013review","52","Gd 0.2 PbMo 6 S 8","14.3 K","",""
"551","hott2013review","54","2H-NbSe 2","7 K","",""
"551","hott2013review","54","2H-TaS 2","4 K","",""
"551","hott2013review","54","1T-TiSe 2","4.15 K","","Cu-doping"
"551","hott2013review","54","2H-MoS 2","up to 10.8 K","","electric-field effect"
"551","hott2013review","54","2H-MoSe 2","up to ~ 7 K","","electric-field effect"
"551","hott2013review","54","2H-WS 2","up to ~ 7 K","","electric-field effect"
"557","hott2013review","75","CeCu 2 Si 2","1.5 K","ambient pressure",""
"557","hott2013review","75","CeCoIn 5","2.3 K","ambient pressure",""
"557","hott2013review","75","CePt 3 Si","0.75 K","",""
"557","hott2013review","75","β-YbAl 4 B","80 mK","",""
"561","hott2013review","79","UPt 3","less than 1 K","",""
"561","hott2013review","79","UPt 3","530 mK","","specific heat"
"561","hott2013review","79","UPt 3","480 mK","","specific heat"
"561","hott2013review","79","UPd 2 Al 3","1.8 K","",""
"562","hott2013review","81","URu 2 Si 2","1.2 K","None","None"
"564","hott2013review","83","UBe 13","~ 0.9 K","",""
"564","hott2013review","83","UBe 13","~ 0.75 K","",""
"567","hott2013review","84","PuCoGa 5","18.5 K","ambient pressure",""
"567","hott2013review","84","PuRhGa 5","8.7 K","ambient pressure",""
"567","hott2013review","84","NpPd 5 Al 2","4.9 K","ambient pressure",""
"568","hott2013review","85","PrOs 4 Sb 12","1.85 K","",""
"572","hott2013review","86","Pr(Os 1-x Ru x )Sb 12","0.75 K","",""
"572","hott2013review","86","PrRu 4 Os 12","1 K","",""
"572","hott2013review","86","PrOs 4 Sb 12","1.85 K","",""
"572","hott2013review","86","PrOs 4 Sb 12","1.75 K","",""
"573","hott2013review","88","NbN","16 K","",""
"580","hott2013review","90","NbC","12 K","",""
"580","hott2013review","90","MoC","14.3 K","",""
"580","hott2013review","90","(TMTSF)PF 6","below 0.9 K","12 kbar",""
"580","hott2013review","90","C 60","~ 30 K","",""
"583","hott2013review","92","(BEDT-TTF) 2 Cu[N(CN) 2 ]Br","11.2 K","",""
"583","hott2013review","92","(BEDT-TTF) 2 Cu(NCS) 2","10.4 K","",""
"598","hott2013review","94","diamond","up to 4 K","",""
"598","hott2013review","94","diamond","up to 11.4 K","",""
"598","hott2013review","94","silicon carbide","up to 1.4 K","",""
"598","hott2013review","94","silicon thin films","up to 0.7 K","",""
"598","hott2013review","94","yttrium carbide compounds","as high as 18 K","",""
"598","hott2013review","94","KC 8 (graphite intercalation compound)","0.14 K","",""
"598","hott2013review","94","KHgC 8 (graphite intercalation compound)","1.4 K","",""
"598","hott2013review","94","KTl 1.5 C 4 (graphite intercalation compound)","2.7 K","",""
"598","hott2013review","94","YbC 6, CaC 6, Li 3 Ca 2 C 6 (graphite intercalation compounds)","YbC 6 (T c = 6.5 K), CaC 6 (T c = 11.5 K), Li 3 Ca 2 C 6 (T c = 11.15 K)","",""
"598","hott2013review","94","graphene (atomic monolayer modification of graphite)","up to T c ~ 6 K","",""
"598","hott2013review","94","Rb 3 C 60, Cs 3 C 60 (fullerides)","Rb 3 C 60 (T c = 29.5 K), Cs 3 C 60 (T c = 40 K)","",""
"600","hott2013review","95","alkali-doped picene and dibenzopentacen","18 K","",""
"600","hott2013review","95","alkali-doped picene and dibenzopentacen","33 K","",""
"601","hott2013review","96","double- wall carbon natotubes (DWNT)","6.8 K","","resistitively"
"603","hott2013review","102","YNi 2 B 2 C","16.5 K","",""
"603","hott2013review","102","LuNi 2 B 2 C","15.5 K","",""
"604","hott2013review","105","MgB2","~ 40 K","",""
"608","chu2009high","4","HgBa 2 Ca 2 Cu 3 O 9+δ (Hg1223)","164 K","30 GPa",""
"608","chu2009high","4","HgBa 2 Ca 2 Cu 3 O 9+δ (Hg1223)","134 K","30 GPa",""
"610","chu2009high","5","electron-doped LaOFeAs (La1111)","26 K","",""
"610","chu2009high","5","011","9-14 K","",""
"612","chu2009high","6","electron-doped LaOFeAs","26 K","",""
"612","chu2009high","6","electron-doped La1111","55 K","",""
"613","chu2009high","7","R1111","50 K","2 GPa",""
"614","chu2009high","12","Fe-pnictide","8 K","",""
"618","chu2009high","14","electron doped La(O 1-x F x )FeAs","26 K","ambient pressure","resistively"
"618","chu2009high","14","polycrystalline optimally doped La(O 1-x F x )FeAs with nominal x = 0.11","26.3 K","ambient pressure","resistively"
"618","chu2009high","14","polycrystalline optimally doped La(O 1-x F x )FeAs with nominal x = 0.11","23 K","ambient pressure","magnetically"
"622","chu2009high","16","Sm(O 1-x F x )FeAs","43 K","up to 1.7 GPa",""
"622","chu2009high","16","Sm(O 1-x F x )FeAs","< 1.2 K","ambient pressure",""
"622","chu2009high","16","Sm(O 1-x F x )FeAs","24.7 K","ambient pressure",""
"622","chu2009high","16","Sm(O 1-x F x )FeAs","43.6 K","ambient pressure",""
"629","chu2009high","18","La(O 1-x F x )FeAs","28 K","ambient",""
"629","chu2009high","18","La(O 1-x F x )FeAs","9 K","ambient",""
"629","chu2009high","18","La(O 1-x F x )FeAs","28 K","up to 3 GPa",""
"629","chu2009high","18","La(O 1-x F x )FeAs","43 K","up to 3 GPa",""
"629","chu2009high","18","La(O 1-x F x )FeAs","9 K","30 GPa",""
"629","chu2009high","18","La(O 1-x F x )FeAs","43 K","30 GPa",""
"629","chu2009high","18","La(O 1-x F x )FeAs","10.5 K","",""
"639","chu2009high","21","x = 0.11 and 0.14","43 K","",""
"639","chu2009high","21","x = 0.05 and 0","29 K","",""
"639","chu2009high","21","x = 0.05 and 0","20 K","",""
"639","chu2009high","21","LaOFeP","5.8 K","1 GPa",""
"639","chu2009high","21","LaOFeP","8.8 K","",""
"639","chu2009high","21","LaOFeP","7 K","",""
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","54 K","ambient",""
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","41 K","ambient",""
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","0 K","ambient",""
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","20 K","16 GPa",""
"644","chu2009high","25","x ~ 0.4 -0.5","38 K","ambient pressure",""
"645","chu2009high","26","(Ba 1-x K x )Fe 2 As 2 with x = 0.45","30 K","hydrostatic pressure using a BeCu-clamp",""
"646","chu2009high","27","Ba(Fe 1- x Co x ) 2 As 2 (x=0.1)","22 K","",""
"649","chu2009high","37","single crystal of SrFe2As2","27 K","2.5 GPa",""
"649","chu2009high","37","single crystal of SrFe2As2","20 K","5.2 GPa",""
"652","chu2009high","39","SrFe 2 As 2","34 K","14 GPa","resistivity"
"652","chu2009high","39","SrFe 2 As 2 single crystals","34 K","3.5 GPa","resistivity"
"653","chu2009high","40","BaFe2As2","29 K","2 to 2.5 GPa",""
"655","chu2009high","43","LiFeAs","18 K","",""
"655","chu2009high","43","NaFeAs","12 K","",""
"655","chu2009high","43","LiFeAs","","",""
"655","chu2009high","43","","","",""
"655","chu2009high","43","LiFeAs","","",""
"659","chu2009high","49","FeSe x","27 K","up to 1.5 GPa",""
"659","chu2009high","49","α-FeSe x","8 K","None",""
"662","mydeen2010temperature","2","LaFeAsO 0.89 F 0.11","26 K","",""
"662","mydeen2010temperature","2","LaFeAsO 0.89 F 0.11","up to 43 K","4 GPa",""
"663","mydeen2010temperature","4","LiFeP","below 6 K","",""
"669","SCinTiO_1612.02502","1","mercury","temperature of liquid helium","",""
"669","SCinTiO_1612.02502","1","Magnesium diboride","39 K","",""
"669","SCinTiO_1612.02502","1","sulphur hydride","203 K","ultra-high pressure",""
"669","SCinTiO_1612.02502","1","Ti4O7","3.0 K","",""
"669","SCinTiO_1612.02502","1","g-Ti3O5 films synthesized using advanced epitaxial growth on specific oxide substrates","7.1 K","",""
"674","SCinTiO_1612.02502","12","Ti4O7","3.0 K","",""
"674","SCinTiO_1612.02502","12","g-Ti3O5","7.1 K","",""
"674","SCinTiO_1612.02502","12","TiO","2.3 K","",""
"674","SCinTiO_1612.02502","12","NbO","1.4 K","",""
"674","SCinTiO_1612.02502","12","SnO","1.4 K","",""
"681","SCinTiO_1612.02502","26","Ti4O7 film","3.0 K","1 × 10 -3 Torr","resistivity"
"681","SCinTiO_1612.02502","26","Ti4O7 film","2.7 K","1 × 10 -3 Torr","resistivity"
"681","SCinTiO_1612.02502","26","Ti4O7 film","2.5 K","1 × 10 -3 Torr","resistivity"
"681","SCinTiO_1612.02502","26","g-Ti3O5 film","7.1 K","","resistivity"
"681","SCinTiO_1612.02502","26","g-Ti3O5 film","6.6 K","","resistivity"
"681","SCinTiO_1612.02502","26","g-Ti3O5 film","5.8 K","","resistivity"
"683","Tc4k_interfaceBi_Ni","1","Ni/Bi bilayers","near 4 K","",""
"687","Tc4k_interfaceBi_Ni","8","Bi(15 nm)/Ni(4 nm)","4 K","",""
"687","Tc4k_interfaceBi_Ni","8","Ni(6 nm)","4 K","",""
"687","Tc4k_interfaceBi_Ni","8","35 nm of Bi","4 K","",""
"688","Tc4k_interfaceBi_Ni","10","Indium","3.41 K","",""
"689","1802.03907","1","Sr 2 VFeAsO 3 (21113V)","37.1 K","",""
"694","1802.03907","3","Sr 2 ScFePO 3","17 K","",""
"694","1802.03907","3","Sr 2 VFeAsO 3","37.2 K","",""
"694","1802.03907","3","Sr 2 (Mg, Ti)FeAsO 3","33-39 K","",""
"694","1802.03907","3","Ca 2 AlFePO 3-y","17.1 K","",""
"694","1802.03907","3","Ca 2 AlFeAsO 3-y","28.3 K","",""
"695","1802.03907","4","Sr 2 VFeAsO 3−δ","37.2 K","ambient pressure",""
"697","1802.03907","22","0.031 ≤ δ ≤ 0.145","30 ≤ T c onset ≤ 37 K","",""
"697","1802.03907","22","0.031 ≤ δ ≤ 0.145","30 ≤ T c onset ≤ 37 K","",""
"698","1802.03907","40","Sr 2 VFeAsO 3−δ","37.1 K","",""
"699","Rb2Cr3As3_quasi1D_SC1412.2596","1","Rb2Cr3As3","4.8 K","","electrical resistivity"
"700","Rb2Cr3As3_quasi1D_SC1412.2596","3","K2Cr3As3","6.1 K","",""
"702","Rb2Cr3As3_quasi1D_SC1412.2596","4","Tl2Mo6Se6","4.2 K","",""
"702","Rb2Cr3As3_quasi1D_SC1412.2596","4","Rb2Cr3As3","4.8 K","",""
"707","HfV2O431805.08285","1","HfV 2 Ga 4","3.9 K","","predicts"
"707","HfV2O431805.08285","1","HfV 2 Ga 4","4.1 K","",""
"708","HfV2O431805.08285","3","HfV 2 Ga 4","4.1 K","",""
"710","HfV2O431805.08285","12","HfV2Ga4","3.9 K","ambient pressure","estimated"
"710","HfV2O431805.08285","12","HfV2Ga4","4.1 K","None","None"
"715","MAT0305503","1","Na0.31CoO2•1.3H2O","4.3 K","None","electrical"
"715","MAT0305503","1","Na0.31CoO2•1.3H2O","4.3 K","None","magnetic"
"715","MAT0305503","1","Na0.31CoO2•1.3H2O","4.3 K","None","thermal"
"716","MAT0305503","7","Na 0.31 CoO 2 •1.3H 2 O","4.3 K","","suscep- tibility"
"717","MAT0305503","10","MgB2","4.3 K","ambient pressure","specific heat"
"718","MAT0106521","1","Cd 2 Re 2 O 7","1.1 K","",""
"723","MAT0106521","6","Cd 2 Re 2 O 7","1.1 K","None","electrical resistivity"
"723","MAT0106521","6","Cd 2 Re 2 O 7","below 1.05 K","None","electrical resistivity"
"723","MAT0106521","6","Cd 2 Re 2 O 7","1.7 K","None","electrical resistivity"
"723","MAT0106521","6","Cd 2 Re 2 O 7","1.1 K","None","electrical resistivity"
"725","MAT0106521","7","Cd 2 Re 2 O 7","below 1.06 K","","magnetic susceptibility"
"725","MAT0106521","7","Cd 2 Re 2 O 7","below 1.1 K","",""
"726","P066024502","7","Bi2212 single crystals","85 K","",""
"728","P066024502","15","MgB2","29K","ambient pressure",""
"730","P066132510","1","high- pressure oxidized Cu0.75Mo0.25Sr2YCu2O7.54","84 K","","magnetization"
"736","P066132510","13","optimally doped Y123","92 K","","specific heat"
"736","P066132510","13","optimally-and over-doped La 2−x Sr x CuO 4 (La214) single crystals","35 K to 0 K","","specific heat"
"738","P066132510","19","over-doped La2−xSrxCuO4 with x=0.259","6.5 K","",""
"738","P066132510","19","(Cu,Mo)1212 powder","84 K","",""
"739","P066020501","1","YBa2(Cu1−yCoy)3O 7+δ (y=0.013)","93 K","",""
"740","P066020501","2","fully oxydised superconducting YBa 2 Cu 3 O 7","93 K","",""
"744","P067172501","6","Bi2Sr2Ca1−xRxCu2O8+y","86, 88 and 48 K","",""
"744","P067172501","6","Bi2Sr2Ca1−xRxCu2O8+y","87 K","",""
"745","P066024503","1","Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ","35 K","",""
"747","P066024503","3","Nb-2122","28-30 K","",""
"747","P066024503","3","Ta-2122","28-30 K","",""
"750","P066024503","11","Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ","35 K","","susceptibility"
"750","P066024503","11","Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ","35 K","","susceptibility"
"752","P066024503","12","Nb-2122","28-30 K","",""
"752","P066024503","12","Ta-2122","28-30 K","",""
"753","NAT3500600","0","potassium-doped C60","18 K","",""
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","16 K","","resistivity"
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","5 K","","resistance"
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","18 K","",""
"760","NAT3500600","4","KxC60 film","below 5 K","","resistivity"
"760","NAT3500600","4","KxC60 film","4.6 K","","resistivity"
"762","NAT3500600","6","K3C60","18 K","","magnetization"
"762","NAT3500600","6","K3C60","below 18 K","","magnetization"
"764","NAT3500600","8","KxC60","18-K","",""
"764","NAT3500600","8","potassium-inter- calated graphite","0.55 K","",""
"768","P066214509","11","Sr(La)-112","43 K","","susceptibility"
"770","P066214509","15","Sr 0.9 La 0.1 CuO 2","43 K","",""
"772","P066214509","17","Sr0.9La0.1CuO2","42.6 K","","susceptibility"
"772","P066214509","17","Sr0.9La0.1CuO2","42.6 K","","magne- tization"
"774","P066104528","5","LYSCO","17 K","","magnetization"
"774","P066104528","5","LSCO","27 K","","magnetization"
"777","P063224522","3","MgAlB2","12K","",""
"777","P063224522","3","pure MgB2","39 K","",""
"779","P063224522","4","NbB 2","3.87 K","",""
"779","P063224522","4","Zr 0.13 Mo 0.87 B 2+x","above 11 K","",""
"780","P063224522","18","0,1,2 and 4 hr","39.21K","","diamagnetic ac susceptibility"
"780","P063224522","18","0,1,2 and 4 hr","39.15K","","diamagnetic ac susceptibility"
"780","P063224522","18","0,1,2 and 4 hr","39.23K","","diamagnetic ac susceptibility"
"780","P063224522","18","0,1,2 and 4 hr","39.08(5)K","","diamagnetic ac susceptibility"
"787","P065224520","19","YBa 2 Cu 3 O 7","9 0 K","None","None"
"787","P065224520","19","YBa 2 Cu 3 O 7","38 K","None","None"
"787","P065224520","19","La 1.85 Sr 0.15 CuO 4","=38 K","None","None"
"788","P064172514","6","BSLCO crys- tals","38 K","",""
"790","P066020503","8","Bi-2201 polycrystalline","20 K","",""
"794","MPL0150497","3","x = 0","30K","",""
"794","MPL0150497","3","x = 0.015 and 0.05","from ∼ 15K to ∼ 30K","",""
"794","MPL0150497","3","x = 0.015","16K to 26K","",""
"796","MPL0150497","6","La 1.985 Sr 0.015 CuO 4+δ","16 K","None",""
"796","MPL0150497","6","La 1.985 Sr 0.015 CuO 4+δ","26 K","None",""
"801","MPL0150497","15","MgB2","29K","ambient pressure",""
"805","MPL0150497","23","δ = 0.024","16 K","",""
"805","MPL0150497","23","δ = 0.032","16 K","",""
"805","MPL0150497","23","δ = 0.024","30 K","",""
"805","MPL0150497","23","δ = 0.032","30 K","",""
"809","MPL0150497","29","δ = 0.032","16 K","",""
"809","MPL0150497","29","δ = 0.032","30 K","",""
"810","P064144524","13","La 2−x Ba x CuO 4 with x = 0.11","10.2 K","","susceptibility"
"811","P064144524","14","La 2−xBaxCuO4 with x = 0.11","17.8 K","","resistivity"
"812","P064144524","20","single-crystal La2−xBaxCuO4 with x = 0.11","below ∼ 30 K","None","None"
"814","P068214517","1","Na 0.31(3) CoO 2 •1.25(2)D 2 O","4.5 K","",""
"817","P068214517","2","Na 0.3 CoO 2 •1.4H 2 O","4.5 K","",""
"817","P068214517","2","Na x CoO 2",">2 K","",""
"817","P068214517","2","Na x CoO 2","4.5 K","",""
"817","P068214517","2","Na x CoO 2 •1.3H 2 O","4.5 K","",""
"820","P068214517","17","Na x CoO 2 •yD 2 O","4.5 K","",""
"821","P068214517","18","Na concentration from 0.30 to 0.26","from 4.5 K to 2 K","",""
"822","P068214517","19","Na x CoO 2 •yD 2 O","4.5 K","",""
"823","P070020503","1","RbOs 2 O 6","6.4 K","",""
"824","P070020503","14","RbOs 2 O 6","6.37 ± 0.03","",""
"827","PHC1910237","2","Sr 2 Nd 1.5 Ce 0.5 NbCu 2 -O 10-δ","28 K","",""
"832","P072220505","10","poly- crystalline MgB 2","38.7 K","",""
"832","P072220505","10","poly- crystalline MgB 2","37.8 K","",""
"835","P072174508","1","RuSr2GdCu2O8","56 K","",""
"838","P072174508","2","RuSr 2 GdCu 2 O 8","60 K","None","None"
"838","P072174508","2","RuSr 2 EuCu 2 O 8","40 K","None","None"
"838","P072174508","2","RuSr 2 SmCu 2 O 8","12 K","None","None"
"849","P072174508","19","MgB2","29K","ambient pressure",""
"850","PCS2739","1","Cd 2 Re 2 O 7","1.0 K","",""
"853","P072180504","3","Ag 5 Pb 2 O 6","52.4 mK","",""
"854","P072180504","6","Ag 5 Pb 2 O 6","52.4 mK","","susceptibility"
"860","P069014507","7","F e(Co or T i)-doped R-123 phase Y Sr 2 F e x Cu 1−x O 6+δ with x = 0.3","30−50K","",""
"860","P069014507","7","Y Sr 2 Cu 2.7 F e 0.3 O 7+δ","60K","",""
"860","P069014507","7","F eSr 2 Y Cu 2 O 7+δ","60K","",""
"861","P069014507","8","F e 0.5 Cu 0.5 BaSrY Cu 2 O 7+δ","77K","",""
"863","P069014507","16","HP-sample","83K","","R-T curve"
"863","P069014507","16","HP-sample","63K","","R-T curve"
"864","P069014507","19","F e 0.5 Cu 0.5 Sr 2 Y Cu 2 O 7+δ","77K","ambient pressure","M-T curve"
"865","P069014507","21","F e 0.5 Cu 0.5 BaSrY Cu 2 O 7+δ","60K","ambient pressure",""
"866","P069014507","24","F eSr 2 Y Cu 2 O 7+δ","60K","",""
"868","P069014507","26","Y Sr 2 Cu 3 O 7−δ","30-80K","",""
"868","P069014507","26","Y Ba 2 Cu 3 O 7−δ","92K","",""
"871","PHB1480442","2","La2_x(Ba , Sr, Ca)xCuO4_y","40 K","",""
"871","PHB1480442","2","(RE)Ba2Cu30 7","above 90 K","",""
"873","PHB1480442","10","YBa2Cu3OT","91.0K","","resistivity"
"875","PHB1480442","16","YBa2Cu307","91.8 K","","specific heat"
"879","P071184510","12","Zn-free","85K","",""
"879","P071184510","12","y = 0.06","27.9K","",""
"879","P071184510","12","y = 0.06 and x = 0.20","32K","",""
"881","P071184510","20","Bi-2212","90K","None","None"
"881","P071184510","20","Bi-2212","62K","None","None"
"883","P072094504","2","MgB2","39 K","ambient pressure",""
"884","P072094504","4","MgB2","7.2K","0kbar",""
"890","P071104513","7","La 1.48 Nd 0.4 Sr 0.12 CuO 4","4.3 K","",""
"891","P071104513","9","La 1.48 Nd 0.4 Sr 0.12 CuO 4","3.5 K","ambient pressure","magnetic susceptibility"
"893","P071104513","17","La 1.48 Nd 0.4 Sr 0.12 CuO 4","22 K","5 GPa",""
"893","P071104513","17","La 1.88 Sr 0.12 CuO 4 polycrystalline","30 K","ambient pressure",""
"896","P071104513","18","La 1.64 Eu 0.2 Sr 0.16 CuO 4","10 K","0.3 GPa",""
"896","P071104513","18","La 1.64 Eu 0.2 Sr 0.16 CuO 4","17 K","~0.5 GPa",""
"896","P071104513","18","La 1.64 Eu 0.2 Sr 0.16 CuO 4","22 K","5.0 GPa",""
"899","P071104513","22","La 1.6-x Nd 0.4 Sr x CuO 4","22 K","None","None"
"900","P068132504","2","two-dimensional CoO 2 layers in the com- pound Na 0.35 CoO 2 •yH 2 O","5 K","","Magnetic susceptibility mea- surements"
"902","P068132504","6","Na 0.35 CoO 2 •yH 2 O powder","4.2 K","1.53 GPa",""
"903","P068132504","7","Na 0.35 CoO 2 •yH 2 O","4.7 K","None","None"
"906","P069184513","1","YBa2Cu3O6+y","89 K","",""
"906","P069184513","1","YBa2Cu3O6+y","75 K","",""
"906","P069184513","1","YBa2Cu3O6+y","56 K","",""
"909","P069184513","36","YBa 2 Cu 3 O 6.60","59 K","",""
"909","P069184513","36","optimally doped sample of YBa 2 Cu 3 O 6.95","93 K","",""
"910","P070052502","0","Na x CoO 2 ⋅yH 2 O","4.5 K","",""
"911","P070052502","3","Na x CoO 2 ⋅yH 2 O","~5 K","",""
"912","P070052502","4","Na x CoO 2 ⋅yH 2 O","4.5 K","","59 Co NQR"
"916","P071100502","4","PLCCO crystals","24 K","","Magnetic susceptibility"
"916","P071100502","4","PLCCO crystals","21 K","","Magnetic susceptibility"
"916","P071100502","4","PLCCO crystals","16 K","","Magnetic susceptibility"
"919","P071100502","10","PLCCO","16 K","",""
"919","P071100502","10","PLCCO","16 K","",""
"919","P071100502","10","PLCCO","21 K","",""
"923","P071100502","13","PLCCO","21 K","",""
"925","P071100502","15","PLCCO","24 K","","magnetic susceptibility"
"925","P071100502","15","PLCCO","21 K","","magnetic susceptibility"
"930","P072064520","2","Y2C3","18K","",""
"932","P072064520","4","Y2C3","18K","None","x-ray powder diffraction"
"932","P072064520","4","La2C3","up to 13.2K","ambient pressure","None"
"938","P072064520","7","La 2 C 3","13.5","","magnetic susceptibility"
"938","P072064520","7","La 2 C 3","13.5","","heat capacity"
"938","P072064520","7","La 2 C 3","13.5","","resistivity"
"943","P070054519","3","LiTi2O4","10-12 K","","magnetic susceptibility"
"943","P070054519","3","LiTi2O4","10-12 K","","resistivity"
"943","P070054519","3","polycrystalline BaPb1-xBixO3","~1 2 K","","specific heat"
"944","P070054519","4","LiTi 2 O 4","~11.4 K","","specific heat"
"945","P070054519","7","LiTi2O4","11.4 K","",""
"948","P070054519","14","Cd 2 Re 2 O 7","1 K","",""
"948","P070054519","14","Na 0.35 CoO 2 ．1.3H 2 O","5 K","",""
"948","P070054519","14","KOs 2 O 6","9 K","",""
"949","P071134526","3","Sr 0.9 M 0.1 CuO 2 (M = La, Gd)","43 K","",""
"950","P071134526","5","Sr0.9La0.1CuO2","43K","",""
"953","P071134526","8","Sr 0.9 Gd 0.1 CuO 2","43 K","","M (T )"
"953","P071134526","8","Sr 0.9 Gd 0.1 CuO 2","43 K","","C(T )"
"953","P071134526","8","Sr 0.9 La 0.1 CuO 2","43 K","","M (T )"
"957","P068064507","2","Ru-1222","32-50 K","",""
