id,filename,pid,quantity
584,inserm-00508113.training.tei.xml,6,11.9 months
585,inserm-00508113.training.tei.xml,6,Twenty-eight of 50
586,inserm-00508113.training.tei.xml,6,4
587,inserm-00508113.training.tei.xml,6,27 and 16
588,inserm-00508113.training.tei.xml,6,"37, 55%"
589,inserm-00508113.training.tei.xml,6,"21, 31%"
590,inserm-00508113.training.tei.xml,6,Fifty-five
591,inserm-00508113.training.tei.xml,7,0.003
592,inserm-00508113.training.tei.xml,7,0-71
593,inserm-00508113.training.tei.xml,7,2%
594,inserm-00508113.training.tei.xml,7,76%
595,inserm-00508113.training.tei.xml,7,0.03
596,inserm-00508113.training.tei.xml,7,65
597,inserm-00508113.training.tei.xml,7,0
598,inserm-00508113.training.tei.xml,7,9
599,inserm-00508113.training.tei.xml,7,54%
600,inserm-00508113.training.tei.xml,7,35
601,inserm-00508113.training.tei.xml,7,0-496
602,inserm-00508113.training.tei.xml,7,5
603,inserm-00508113.training.tei.xml,7,22%
604,inserm-00508113.training.tei.xml,7,42
605,inserm-00508113.training.tei.xml,7,7
606,inserm-00508113.training.tei.xml,7,1
607,inserm-00508113.training.tei.xml,7,7.5 ml
608,inserm-00508113.training.tei.xml,7,32
609,inserm-00508113.training.tei.xml,7,3
610,inserm-00508113.training.tei.xml,7,0.001
611,inserm-00508113.training.tei.xml,7,0.04
612,inserm-00508113.training.tei.xml,7,12%
613,inserm-00508113.training.tei.xml,8,1-769
614,inserm-00508113.training.tei.xml,8,26
615,inserm-00508113.training.tei.xml,8,4 ml
616,inserm-00508113.training.tei.xml,8,17
617,inserm-00508113.training.tei.xml,8,59
618,inserm-00508113.training.tei.xml,9,42
619,inserm-00508113.training.tei.xml,9,2-335
620,inserm-00508113.training.tei.xml,9,0.013
621,inserm-00508113.training.tei.xml,9,7.5 ml
622,inserm-00508113.training.tei.xml,9,0.01
623,inserm-00508113.training.tei.xml,9,45 years
624,inserm-00508113.training.tei.xml,9,5
625,inserm-00508113.training.tei.xml,10,0.11
626,inserm-00508113.training.tei.xml,10,0.003
627,inserm-00508113.training.tei.xml,10,20
628,inserm-00508113.training.tei.xml,10,50%
629,inserm-00508113.training.tei.xml,10,0.06
630,inserm-00508113.training.tei.xml,10,0.09
631,inserm-00508113.training.tei.xml,10,0.05
632,inserm-00508113.training.tei.xml,10,4 ml
633,inserm-00508113.training.tei.xml,10,0.85
634,inserm-00508113.training.tei.xml,10,0.59
635,inserm-00508113.training.tei.xml,10,7.5 ml
636,inserm-00508113.training.tei.xml,10,0.01
637,inserm-00508113.training.tei.xml,10,3
638,inserm-00508113.training.tei.xml,10,5
639,inserm-00508113.training.tei.xml,12,6 weeks
640,inserm-00508113.training.tei.xml,12,3
641,inserm-00508113.training.tei.xml,12,7.5 ml
642,inserm-00508113.training.tei.xml,12,5
643,inserm-00508113.training.tei.xml,13,67
644,inserm-00508113.training.tei.xml,13,a third
645,inserm-00508113.training.tei.xml,13,75
646,inserm-00508113.training.tei.xml,14,"0,05"
647,inserm-00508113.training.tei.xml,15,80
648,inserm-00508113.training.tei.xml,15,33
649,inserm-00508113.training.tei.xml,15,27
650,inserm-00508113.training.tei.xml,15,70
651,inserm-00508113.training.tei.xml,17,two
652,inserm-00508113.training.tei.xml,17,467
653,inserm-00508113.training.tei.xml,17,day 21
654,inserm-00508113.training.tei.xml,17,day 30
655,inserm-00508113.training.tei.xml,17,day 56 and day 91
656,inserm-00508113.training.tei.xml,17,2.1 months
657,inserm-00508113.training.tei.xml,17,12%
658,inserm-00508113.training.tei.xml,17,7.0 months
659,inserm-00508113.training.tei.xml,17,56% and 100%
660,inserm-00508113.training.tei.xml,17,5%
661,inserm-00508113.training.tei.xml,17,5-6 weeks
662,inserm-00508113.training.tei.xml,17,7.5 ml
663,inserm-00508113.training.tei.xml,17,day 42
664,inserm-00508113.training.tei.xml,17,3
665,inserm-00508113.training.tei.xml,17,30% (day 30)  or 22%
666,inserm-00508113.training.tei.xml,17,day 42-56
667,inserm-00508113.training.tei.xml,17,430
668,inserm-00508113.training.tei.xml,17,5
669,inserm-00508113.training.tei.xml,18,+50%
670,inserm-00508113.training.tei.xml,18,20
671,inserm-00508113.training.tei.xml,18,0.05
672,inserm-00508113.training.tei.xml,18,4 ml
673,inserm-00508113.training.tei.xml,18,0.07
674,inserm-00508113.training.tei.xml,18,three
675,inserm-00508113.training.tei.xml,18,15
676,inserm-00508113.training.tei.xml,18,25
677,inserm-00508113.training.tei.xml,18,day 42
678,inserm-00508113.training.tei.xml,18,two
679,hal-01078051.training.tei.xml,0,60
680,hal-01078051.training.tei.xml,2,two
681,hal-01078051.training.tei.xml,3,three
682,hal-01078051.training.tei.xml,5,two
683,hal-01078051.training.tei.xml,10,zero
684,hal-01078051.training.tei.xml,10,1 AU
685,hal-01078051.training.tei.xml,10,0
686,hal-01078051.training.tei.xml,10,45 •
687,hal-01078051.training.tei.xml,10,0.5
688,hal-01078051.training.tei.xml,10,20 AU
689,hal-01078051.training.tei.xml,12,0.5
690,hal-01078051.training.tei.xml,12,20 AU
691,hal-01078051.training.tei.xml,15,one
692,hal-01078051.training.tei.xml,15,two
693,hal-01078051.training.tei.xml,19,0
694,hal-01078051.training.tei.xml,20,1/ √ 2
695,hal-01078051.training.tei.xml,26,0
696,hal-01078051.training.tei.xml,28,1 AU
697,hal-01078051.training.tei.xml,32,1 AU
698,hal-01078051.training.tei.xml,32,0
699,hal-01078051.training.tei.xml,32,0.5
700,hal-01078051.training.tei.xml,32,1A U
701,hal-01078051.training.tei.xml,32,111 •
702,hal-01078051.training.tei.xml,32,3750
703,hal-01078051.training.tei.xml,35,231.65 ± 0.076
704,hal-01078051.training.tei.xml,36,204.85 ± 0.084
705,hal-01078051.training.tei.xml,41,0.003
706,hal-01078051.training.tei.xml,42,zero
707,hal-01078051.training.tei.xml,44,three
708,hal-01078051.training.tei.xml,45,0.7
709,hal-01078051.training.tei.xml,45,1360 W m −2
710,hal-01078051.training.tei.xml,46,0.5179
711,hal-01078051.training.tei.xml,46,0.45
712,hal-01078051.training.tei.xml,47,three
713,hal-01078051.training.tei.xml,49,four
714,hal-01078051.training.tei.xml,49,three
715,hal-01078051.training.tei.xml,49,4
716,hal-01078051.training.tei.xml,50,3
717,hal-01078051.training.tei.xml,50,4
718,hal-01078051.training.tei.xml,51,4
719,hal-01078051.training.tei.xml,51,four
720,hal-01078051.training.tei.xml,51,10 −8 AU
721,hal-01078051.training.tei.xml,51,three
722,hal-01078051.training.tei.xml,51,3
723,hal-01078051.training.tei.xml,51,two
724,hal-01078051.training.tei.xml,53,0.5%
725,hal-01078051.training.tei.xml,53,0.1%
726,hal-01078051.training.tei.xml,56,9.5m/s
727,hal-01078051.training.tei.xml,56,zero
728,hal-01078051.training.tei.xml,56,0.7
729,hal-01078051.training.tei.xml,56,0.8 AU
730,hal-01078051.training.tei.xml,56,1.5A U
731,hal-01078051.training.tei.xml,59,18%
732,hal-01078051.training.tei.xml,59,0
733,hal-01078051.training.tei.xml,59,115 ppm
734,hal-01078051.training.tei.xml,59,29 ppm
735,hal-01078051.training.tei.xml,59,55 ppm
736,hal-01078051.training.tei.xml,59,0 and 3
737,hal-01078051.training.tei.xml,62,half
738,hal-01078051.training.tei.xml,62,1ms −1
739,hal-01078051.training.tei.xml,62,four times
740,hal-01078051.training.tei.xml,62,four
741,hal-01078051.training.tei.xml,62,50-80 cm s −1
742,hal-01078051.training.tei.xml,62,0.1
743,hal-01078051.training.tei.xml,62,four years
744,hal-01078051.training.tei.xml,62,five years
745,hal-01078051.training.tei.xml,67,4 and 12 cm s −1
746,hal-01078051.training.tei.xml,67,1 and 5 μas
747,hal-00924047.training.tei.xml,0,twofold
748,hal-00924047.training.tei.xml,0,4 billion years
749,hal-00924047.training.tei.xml,0,8
750,hal-00924047.training.tei.xml,1,several hundred-fold
751,hal-00924047.training.tei.xml,1,two
752,hal-00924047.training.tei.xml,2,4.5 Gyr
753,hal-00924047.training.tei.xml,2,3.8 billion years
754,hal-00924047.training.tei.xml,3,49
755,hal-00924047.training.tei.xml,3,22 %
756,hal-00924047.training.tei.xml,3,50 %
757,hal-00924047.training.tei.xml,3,78 of the 250
758,hal-00924047.training.tei.xml,3,seven
759,hal-00924047.training.tei.xml,3,three
760,hal-00924047.training.tei.xml,3,87
761,hal-00924047.training.tei.xml,3,55
762,hal-00924047.training.tei.xml,3,8
763,hal-00924047.training.tei.xml,5,four liters
764,hal-00924047.training.tei.xml,5,2 x 2 min
765,hal-00924047.training.tei.xml,5,4 °C
766,hal-00924047.training.tei.xml,5,4000 rpm
767,hal-00924047.training.tei.xml,5,13.000 rpm
768,hal-00924047.training.tei.xml,5,600
769,hal-00924047.training.tei.xml,5,95%
770,hal-00924047.training.tei.xml,5,12.5%
771,hal-00924047.training.tei.xml,5,30 mg
772,hal-00924047.training.tei.xml,5,75 µg/ml
773,hal-00924047.training.tei.xml,5,37 °C
774,hal-00924047.training.tei.xml,5,pH 7.5
775,hal-00924047.training.tei.xml,5,30 min
776,hal-00924047.training.tei.xml,5,0 °C
777,hal-00924047.training.tei.xml,5,30 °C
778,hal-00924047.training.tei.xml,5,0.6
779,hal-00924047.training.tei.xml,5,15 min
780,hal-00924047.training.tei.xml,5,0-1.5 M
781,hal-00924047.training.tei.xml,5,80 %
782,hal-00924047.training.tei.xml,5,50 mM
783,hal-00924047.training.tei.xml,5,300 mM
784,hal-00924047.training.tei.xml,5,0.5 mM
785,hal-00924047.training.tei.xml,5,45%
786,hal-00924047.training.tei.xml,5,320 ml
787,hal-00924047.training.tei.xml,5,20 ml
788,hal-00924047.training.tei.xml,5,15 sec
789,hal-00924047.training.tei.xml,7,75 µg/ml
790,hal-00924047.training.tei.xml,7,four liters
791,hal-00924047.training.tei.xml,7,50 mM
792,hal-00924047.training.tei.xml,7,pH 7.5
793,hal-00924047.training.tei.xml,7,95%
794,hal-00924047.training.tei.xml,7,12.5%
795,hal-00924047.training.tei.xml,7,pH 9
796,hal-00924047.training.tei.xml,7,8 mg
797,hal-00924047.training.tei.xml,7,30 °C
798,hal-00924047.training.tei.xml,8,54%
799,hal-00924047.training.tei.xml,8,123 of 226
800,hal-00924047.training.tei.xml,8,87
801,hal-00924047.training.tei.xml,8,50 %
802,hal-00924047.training.tei.xml,8,140 of 226
803,hal-00924047.training.tei.xml,9,95 %
804,hal-00924047.training.tei.xml,9,13.000 rpm
805,hal-00924047.training.tei.xml,9,15 min
806,hal-00924047.training.tei.xml,9,300 mM
807,hal-00924047.training.tei.xml,9,50 mM
808,hal-00924047.training.tei.xml,9,pH 7.5
809,hal-00924047.training.tei.xml,9,10375 mM
810,hal-00924047.training.tei.xml,9,70 °C
811,hal-00924047.training.tei.xml,9,10 mM
812,hal-00924047.training.tei.xml,9,30 min
813,hal-00924047.training.tei.xml,9,26 mg
814,hal-00924047.training.tei.xml,9,4 °C
815,hal-00924047.training.tei.xml,9,5 ml
816,hal-00924047.training.tei.xml,10,291 K
817,hal-00924047.training.tei.xml,10,100 K
818,hal-00924047.training.tei.xml,10,20%
819,hal-00924047.training.tei.xml,10,300 nl
820,hal-00924047.training.tei.xml,10,0.2 M
821,hal-00924047.training.tei.xml,10,pH 7.5
822,hal-00924047.training.tei.xml,10,96
823,hal-00924047.training.tei.xml,10,10 mM
824,hal-00924047.training.tei.xml,10,pH 4.7
825,hal-00924047.training.tei.xml,10,100 µl
826,hal-00924047.training.tei.xml,10,13.9 mg/ml
827,hal-00924047.training.tei.xml,11,0.1 cm
828,hal-00924047.training.tei.xml,11,50 mM
829,hal-00924047.training.tei.xml,11,pH 7.5
830,hal-00924047.training.tei.xml,11,1 °C
831,hal-00924047.training.tei.xml,11,220 nm
832,hal-00924047.training.tei.xml,12,2 µM
833,hal-00924047.training.tei.xml,12,50 mM
834,hal-00924047.training.tei.xml,12,pH 7.5
835,hal-00924047.training.tei.xml,12,25 °C
836,hal-00924047.training.tei.xml,12,24 h
837,hal-00924047.training.tei.xml,13,3 nm
838,hal-00924047.training.tei.xml,13,320 nm
839,hal-00924047.training.tei.xml,13,5 nm
840,hal-00924047.training.tei.xml,13,280 nm
841,hal-00924047.training.tei.xml,13,two
842,hal-00924047.training.tei.xml,14,225 nm
843,hal-00924047.training.tei.xml,14,zero
844,hal-00924047.training.tei.xml,14,1 nm
845,hal-00924047.training.tei.xml,14,200 seconds
846,hal-00924047.training.tei.xml,14,5 mm
847,hal-00924047.training.tei.xml,15,325 nm
848,hal-00924047.training.tei.xml,15,295 nm
849,hal-00924047.training.tei.xml,15,345 nm
850,hal-00924047.training.tei.xml,15,50 mM
851,hal-00924047.training.tei.xml,15,pH 7.5
852,hal-00924047.training.tei.xml,15,329 nm
853,hal-00924047.training.tei.xml,15,7 µM zmHisH or 5 µM
854,hal-00924047.training.tei.xml,15,318 nm
855,hal-00924047.training.tei.xml,16,300 nm
856,hal-00924047.training.tei.xml,17,100 mM
857,hal-00924047.training.tei.xml,17,pH 8.0
858,hal-00924047.training.tei.xml,17,2 µM
859,hal-00924047.training.tei.xml,17,four
860,hal-00924047.training.tei.xml,17,50 mM
861,hal-00924047.training.tei.xml,17,pH 8.5
862,hal-00924047.training.tei.xml,17,25 °C
863,hal-00924047.training.tei.xml,17,15 mM
864,hal-00924047.training.tei.xml,18,0.7 mM
865,hal-00924047.training.tei.xml,18,150 µl
866,hal-00924047.training.tei.xml,18,20 µM
867,hal-00924047.training.tei.xml,18,1 mg/ml
868,hal-00924047.training.tei.xml,18,350 nm
869,hal-00924047.training.tei.xml,18,10 mM
870,hal-00924047.training.tei.xml,18,25 °C
871,hal-00924047.training.tei.xml,18,12 mM
872,hal-00924047.training.tei.xml,18,1:7.5
873,hal-00924047.training.tei.xml,18,1 µM
874,hal-00924047.training.tei.xml,18,5 µM
875,hal-00924047.training.tei.xml,18,2.5 µM
876,hal-00924047.training.tei.xml,18,40 µM
877,hal-00924047.training.tei.xml,18,30-fold
878,hal-00924047.training.tei.xml,18,10 µM
879,hal-00924047.training.tei.xml,18,153045 and 60 (only in the absence of ProFAR) minutes
880,hal-00924047.training.tei.xml,18,0.5 µM
881,hal-00924047.training.tei.xml,18,Three
882,hal-00924047.training.tei.xml,18,100 µM
883,hal-00924047.training.tei.xml,18,363 nm
884,hal-00924047.training.tei.xml,18,10 kDa
885,hal-00924047.training.tei.xml,18,pH 8.0
886,hal-00924047.training.tei.xml,18,2 µM
887,hal-00924047.training.tei.xml,18,400 nm
888,hal-00924047.training.tei.xml,18,50 mM
889,hal-00924047.training.tei.xml,18,200 µM
890,hal-00924047.training.tei.xml,18,340 nm
891,hal-00924047.training.tei.xml,19,two-fold
892,hal-00924047.training.tei.xml,19,1.48 Å
893,hal-00924047.training.tei.xml,19,1.68 Å
894,hal-00924047.training.tei.xml,19,1.14 Å to 1.43 Å
895,hal-00924047.training.tei.xml,19,4
896,hal-00924047.training.tei.xml,19,four
897,hal-00924047.training.tei.xml,19,three
898,hal-00924047.training.tei.xml,19,"1.27 Å for 1H5Y, 1.52 Å for 1KA9, and 1.69 Å"
899,hal-00924047.training.tei.xml,19,8
900,hal-00924047.training.tei.xml,19,two
901,hal-00924047.training.tei.xml,20,50 mM
902,hal-00924047.training.tei.xml,20,pH 7.5
903,hal-00924047.training.tei.xml,20,6.0 M
904,hal-00924047.training.tei.xml,20,70 °C and 100 °C
905,hal-00924047.training.tei.xml,20,320 nm
906,hal-00924047.training.tei.xml,20,280 nm
907,hal-00924047.training.tei.xml,20,two
908,hal-00924047.training.tei.xml,21,two
909,hal-00924047.training.tei.xml,22,1.2 M
910,hal-00924047.training.tei.xml,22,50 µM
911,hal-00924047.training.tei.xml,22,four
912,hal-00924047.training.tei.xml,22,one week
913,hal-00924047.training.tei.xml,22,24 hours
914,hal-00924047.training.tei.xml,22,18 kJ mol-1
915,hal-00924047.training.tei.xml,22,three
916,hal-00924047.training.tei.xml,22,8
917,hal-00924047.training.tei.xml,22,two
918,hal-00924047.training.tei.xml,23,113 nM
919,hal-00924047.training.tei.xml,23,two
920,hal-00924047.training.tei.xml,24,1:1
921,hal-00924047.training.tei.xml,24,295 nm
922,hal-00924047.training.tei.xml,24,4 (± 2) nM
923,hal-00924047.training.tei.xml,24,50 mM
924,hal-00924047.training.tei.xml,24,pH 7.5
925,hal-00924047.training.tei.xml,24,13-fold
926,hal-00924047.training.tei.xml,24,25 °C
927,hal-00924047.training.tei.xml,24,113 (± 1) nM
928,hal-00924047.training.tei.xml,24,7 μM
929,hal-00924047.training.tei.xml,24,318 nm
930,hal-00924047.training.tei.xml,24,10 mM
931,hal-00924047.training.tei.xml,24,0.5 µM
932,hal-00924047.training.tei.xml,24,5 µM
933,hal-00924047.training.tei.xml,25,13-fold
934,hal-00924047.training.tei.xml,25,23-fold
935,hal-00924047.training.tei.xml,26,79 °C
936,hal-00924047.training.tei.xml,26,4 nM
937,hal-00924047.training.tei.xml,27,0.88
938,hal-00924047.training.tei.xml,27,four
939,hal-00924047.training.tei.xml,27,21 out of 226
940,hal-00924047.training.tei.xml,27,49 out of 250
941,hal-00924047.training.tei.xml,27,two
942,hal-00924047.training.tei.xml,29,4 billion years
943,hal-00924047.training.tei.xml,32,two
944,1404.4640.training.tei.xml,0,5000km
945,1404.4640.training.tei.xml,0,3 au
946,1404.4640.training.tei.xml,0,2
947,1404.4640.training.tei.xml,0,"135,000km"
948,1404.4640.training.tei.xml,0,"October 19, 2014"
949,1404.4640.training.tei.xml,0,43 to 130 min
950,1404.4640.training.tei.xml,0,"20-minute time interval centered at October 19, 2014 at 20:09 TDB"
951,1404.4640.training.tei.xml,0,13 au
952,1404.4640.training.tei.xml,1,January 2013
953,1404.4640.training.tei.xml,1,"October 19, 2014"
954,1404.4640.training.tei.xml,1,7 au
955,1404.4640.training.tei.xml,1,56km/s
956,1404.4640.training.tei.xml,4,2
957,1404.4640.training.tei.xml,4,597
958,1404.4640.training.tei.xml,4,"March 15, 2014"
959,1404.4640.training.tei.xml,4,four
960,1404.4640.training.tei.xml,4,one arcsecond
961,1404.4640.training.tei.xml,4,0.5′′
962,1404.4640.training.tei.xml,4,1 ′′
963,1404.4640.training.tei.xml,4,16
964,1404.4640.training.tei.xml,4,three or four
965,1404.4640.training.tei.xml,5,70min
966,1404.4640.training.tei.xml,5,69minutes
967,1404.4640.training.tei.xml,5,101min
968,1404.4640.training.tei.xml,5,186 °
969,1404.4640.training.tei.xml,5,99minutes
970,1404.4640.training.tei.xml,5,171min
971,1404.4640.training.tei.xml,5,two
972,1404.4640.training.tei.xml,7,1 au
973,1404.4640.training.tei.xml,8,10 −7 au/d 2
974,1404.4640.training.tei.xml,8,0 au/d 2
975,1404.4640.training.tei.xml,8,60 yr
976,1404.4640.training.tei.xml,8,10 −8 au/d 2
977,1404.4640.training.tei.xml,8,10 −9 au/d 2
978,1404.4640.training.tei.xml,8,0.9
979,1404.4640.training.tei.xml,8,three
980,1404.4640.training.tei.xml,8,10 −6
981,1404.4640.training.tei.xml,9,three
982,1404.4640.training.tei.xml,9,3 au and 8 au
983,1404.4640.training.tei.xml,10,"130,000km"
984,1404.4640.training.tei.xml,10,three
985,1404.4640.training.tei.xml,11,"June 18, 2014"
986,1404.4640.training.tei.xml,11,April 2014
987,1404.4640.training.tei.xml,11,"March 15, 2014"
988,1404.4640.training.tei.xml,11,60 °
989,1404.4640.training.tei.xml,11,five
990,1404.4640.training.tei.xml,11,two
991,1404.4640.training.tei.xml,12,3min
992,1404.4640.training.tei.xml,12,0.2min
993,1404.4640.training.tei.xml,13,1.3
994,1404.4640.training.tei.xml,13,60 °
995,1404.4640.training.tei.xml,13,a couple of weeks
996,1404.4640.training.tei.xml,13,40 °
997,1404.4640.training.tei.xml,13,90days
998,1404.4640.training.tei.xml,13,"May 7, 2014"
999,1404.4640.training.tei.xml,16,0.01
1000,1404.4640.training.tei.xml,16,zero
1001,1404.4640.training.tei.xml,16,10m/s
1002,1404.4640.training.tei.xml,18,0
1003,1404.4640.training.tei.xml,20,10−6 to 1
1004,1404.4640.training.tei.xml,20,1
1005,1404.4640.training.tei.xml,23,16 au
1006,1404.4640.training.tei.xml,23,zero
1007,1404.4640.training.tei.xml,23,13 au
1008,1404.4640.training.tei.xml,23,2
1009,1404.4640.training.tei.xml,23,22.5 au
1010,1404.4640.training.tei.xml,23,1g/cc
1011,1404.4640.training.tei.xml,23,1
1012,1404.4640.training.tei.xml,23,2  au
1013,1404.4640.training.tei.xml,23,0.1
1014,1404.4640.training.tei.xml,23,30 au
1015,1404.4640.training.tei.xml,23,10 −4
1016,1404.4640.training.tei.xml,23,1.43 × 10 −4
1017,1404.4640.training.tei.xml,23,2 × 10 −4
1018,1404.4640.training.tei.xml,23,two
1019,hal-01278907.training.tei.xml,0,5% c
1020,hal-01278907.training.tei.xml,0,35 years
1021,hal-01278907.training.tei.xml,0,40 years
1022,hal-01278907.training.tei.xml,0,several decades
1023,hal-01278907.training.tei.xml,0,8250 kg
1024,hal-01278907.training.tei.xml,0,29 years
1025,hal-01278907.training.tei.xml,1,decades
1026,hal-01278907.training.tei.xml,4,Two
1027,hal-01278907.training.tei.xml,5,4.35 light years
1028,hal-01278907.training.tei.xml,5,two
1029,hal-01278907.training.tei.xml,7,zero
1030,hal-01278907.training.tei.xml,9,0.03 cm −3
1031,hal-01278907.training.tei.xml,10,6000 kg/m 3
1032,hal-01278907.training.tei.xml,10,2 · 10 10 A/m 2
1033,hal-01278907.training.tei.xml,13,15 %
1034,hal-01278907.training.tei.xml,14,50 km
1035,hal-01278907.training.tei.xml,15,10-100 km/s
1036,hal-01278907.training.tei.xml,19,0.04 c
1037,hal-01278907.training.tei.xml,19,5 µm
1038,hal-01278907.training.tei.xml,19,8000 K
1039,hal-01278907.training.tei.xml,19,1500 kg/m 3
1040,hal-01278907.training.tei.xml,20,50 W/kg
1041,hal-01278907.training.tei.xml,22,two
1042,hal-01278907.training.tei.xml,23,100 years
1043,hal-01278907.training.tei.xml,23,0.0435 c
1044,hal-01278907.training.tei.xml,24,two
1045,hal-01278907.training.tei.xml,27,5%
1046,hal-01278907.training.tei.xml,27,two
1047,hal-01278907.training.tei.xml,33,two
1048,hal-01278907.training.tei.xml,35,three
1049,hal-01278907.training.tei.xml,43,4.35 light years
1050,hal-01278907.training.tei.xml,44,1.5 light years
1051,hal-01278907.training.tei.xml,47,three
1052,hal-01278907.training.tei.xml,48,750 kg
1053,hal-01278907.training.tei.xml,49,0.05 c
1054,hal-01278907.training.tei.xml,49,1.1 M
1055,hal-01278907.training.tei.xml,49,35 km/s
1056,hal-01278907.training.tei.xml,49,1 AU
1057,hal-01278907.training.tei.xml,50,tenfold
1058,hal-01278907.training.tei.xml,50,three
1059,hal-01278907.training.tei.xml,50,7500 kg
1060,hal-01278907.training.tei.xml,51,300 years
1061,hal-01278907.training.tei.xml,51,1000 km
1062,hal-01278907.training.tei.xml,52,39.7 years
1063,hal-01278907.training.tei.xml,52,28.8 years
1064,hal-01278907.training.tei.xml,52,0.03 c
1065,hal-01278907.training.tei.xml,52,34.9 years
1066,hal-01278907.training.tei.xml,52,13.67 years
1067,hal-01278907.training.tei.xml,52,two
1068,hal-01278907.training.tei.xml,54,two
1069,hal-01278907.training.tei.xml,56,4000 kg
1070,hal-01278907.training.tei.xml,56,ten
1071,hal-01278907.training.tei.xml,56,two
1072,hal-01278907.training.tei.xml,57,4.35 light years
1073,hal-01278907.training.tei.xml,57,4000 kg
1074,hal-01278907.training.tei.xml,57,0.1 c
1075,hal-01278907.training.tei.xml,57,2.5 light years
1076,hal-01278907.training.tei.xml,57,1.85 light years
1077,hal-01278907.training.tei.xml,63,ten
1078,hal-01278907.training.tei.xml,63,4000 kg
1079,hal-01278907.training.tei.xml,63,10
1080,hal-01278907.training.tei.xml,63,0.08 c
1081,hal-01278907.training.tei.xml,63,4
1082,hal-01278907.training.tei.xml,63,150 %
1083,hal-01278907.training.tei.xml,63,53.83 years
1084,hal-01278907.training.tei.xml,63,3.7 %
1085,hal-01278907.training.tei.xml,63,55.90 years
1086,hal-01278907.training.tei.xml,63,two
1087,hal-01278907.training.tei.xml,65,two
1088,hal-01278907.training.tei.xml,66,two
1089,1404.7168.training.tei.xml,0,few-percent
1090,1404.7168.training.tei.xml,0,sub-millimeter to several millimeter
1091,1404.7168.training.tei.xml,0,9 AU
1092,1404.7168.training.tei.xml,0,90–100minutes
1093,1404.7168.training.tei.xml,0,10 −7 grains/m 2
1094,1404.7168.training.tei.xml,0,"October 19, 2014"
1095,1404.7168.training.tei.xml,1,"134,000km"
1096,1404.7168.training.tei.xml,1,1minute
1097,1404.7168.training.tei.xml,1,100minutes
1098,1404.7168.training.tei.xml,1,20 °
1099,1404.7168.training.tei.xml,1,"27,000km"
1100,1404.7168.training.tei.xml,1,72 °
1101,1404.7168.training.tei.xml,1,56km/s
1102,1404.7168.training.tei.xml,1,129 °
1103,1404.7168.training.tei.xml,1,102minutes
1104,1404.7168.training.tei.xml,1,"October 19, 2014 at approximately 18:29 UT"
1105,1404.7168.training.tei.xml,1,1600 × 700km
1106,1404.7168.training.tei.xml,1,two
1107,1404.7168.training.tei.xml,2,"October 29, 2013, on Jan 21, 2014, and on March 11, 2014"
1108,1404.7168.training.tei.xml,2,1
1109,1404.7168.training.tei.xml,2,80 m/s
1110,1404.7168.training.tei.xml,2,3.28 AU
1111,1404.7168.training.tei.xml,2,28 and 46 m/s
1112,1404.7168.training.tei.xml,2,48
1113,1404.7168.training.tei.xml,2,3.77 AU
1114,1404.7168.training.tei.xml,2,7.2 AU
1115,1404.7168.training.tei.xml,2,4.59 AU
1116,1404.7168.training.tei.xml,2,44 and 74 m/s
1117,1404.7168.training.tei.xml,3,3.82 AU
1118,1404.7168.training.tei.xml,3,"Jan 16, 2014"
1119,1404.7168.training.tei.xml,3,10kg/s
1120,1404.7168.training.tei.xml,3,1.7 µm and 2.3 µm
1121,1404.7168.training.tei.xml,5,8 AU
1122,1404.7168.training.tei.xml,5,10 AU
1123,1404.7168.training.tei.xml,5,few thousand kilometers
1124,1404.7168.training.tei.xml,5,8 and 10 AU
1125,1404.7168.training.tei.xml,5,few hundred kilometers
1126,1404.7168.training.tei.xml,5,3 AU
1127,1404.7168.training.tei.xml,6,1 mm
1128,1404.7168.training.tei.xml,6,1 g cm −3
1129,1404.7168.training.tei.xml,6,5 AU
1130,1404.7168.training.tei.xml,6,5.76 × 10 −4
1131,1404.7168.training.tei.xml,6,three
1132,1404.7168.training.tei.xml,6,0.8 and 1.0 m/s
1133,1404.7168.training.tei.xml,7,0.1g/cm 3
1134,1404.7168.training.tei.xml,7,1.0g/cm 3
1135,1404.7168.training.tei.xml,7,2g/cm 3
1136,1404.7168.training.tei.xml,8,3.5 and 4
1137,1404.7168.training.tei.xml,8,1 µm to 10 cm
1138,1404.7168.training.tei.xml,9,0.2 AU
1139,1404.7168.training.tei.xml,9,3
1140,1404.7168.training.tei.xml,9,"3,400 km"
1141,1404.7168.training.tei.xml,10,3.0 m/s
1142,1404.7168.training.tei.xml,10,6.7 AU
1143,1404.7168.training.tei.xml,10,"3,400 km"
1144,1404.7168.training.tei.xml,10,8 AU
1145,1404.7168.training.tei.xml,10,2.4 AU
1146,1404.7168.training.tei.xml,10,1.5 m/s
1147,1404.7168.training.tei.xml,10,2.5 m/s
1148,1404.7168.training.tei.xml,10,9.1 AU
1149,1404.7168.training.tei.xml,10,2.0 m/s
1150,1404.7168.training.tei.xml,10,10−4 to 10 −2 meter
1151,1404.7168.training.tei.xml,10,10 −6 and 10−1meter
1152,1404.7168.training.tei.xml,10,4.6 AU
1153,1404.7168.training.tei.xml,10,few hundred to a thousand simulated grains
1154,1404.7168.training.tei.xml,10,five million grains
1155,1404.7168.training.tei.xml,11,3.0 m/s
