"72","PR05514152-CC","9","We also notice from the way the conductivity curves cross, that at least part of the spectral weight removed from the low frequency side of the spectrum is recovered in the mid infrared range. To demonstrate this, we present in Fig. the carrier density obtained from integrat- ing σ(ω) up to a cut-off frequency (n ef f (ω c ) = 2mπ −1 e −2 ωc 0 σ(ω ′ )dω ′ ). The dc resistivity obtained by extrapolation of the optical conductivity to zero frequency is presented in the insert of Fig. . This shows a linear temperature dependence, which saturates below 40 K.","0"
"73","PR05514152-CC","10","The fact that the single layer compounds have almost the same volume per unit cell as the double and triple layer compounds, results in a low free carrier concentration and a relatively low conductivity. Thus, one might expect that the contribution of low-frequency excitations, in particular optical phonons, can no longer be neglected. However, by applying the f -sum-rule ( ∞ 0 8σ ion (ω)dω = j 4πn j Z 2 j /m j ) to all ions with mass m j and ionic charges Z j , we calculate an average value of the conductivity due to phonons of only 18 Ω −1 cm −1 in the range of 0 to 700 cm −1 , i.e. one order of magnitude smaller than the rise in conductivity between 0 and 500 cm −1 in Fig. . Hence the phonon contributions are far too weak to be the main source of this rise in conductivity.","0"
"74","PR05514152-CC","11","The maximum near 500 cm −1 (indicated with arrows in Fig. ) shifts to a lower frequency upon reducing the temperature, and is superimposed on a steeply falling free-electron con- ductivity which increases as the temperature is decreased. At 10 K the free-electron response is prevalent in the low frequency conductivity. In the remainder of this paper we will in- dicate the depression of the conductivity below the maximum as a pseudo-gap. In the present case there is no unambiguous -and physically meaningful-way to decompose the conductivity in free-carrier and bound-charge components. One of the reasons is, that in the high T c cuprates also the intraband conductivity deviates considerably from standard Drude behavior. In particular the high T c cuprates, if optimally doped, are known to have a linear frequency dependency of the scattering rate, as follows from inversion of the real and imaginary part of σ(ω) using the expression 14 σ(ω) = ne 2 m −1 / {γ(ω) − iωm ⋆ (ω)/m}, where n is the carrier density, m is the band mass, m ⋆ (ω)/m is the effective mass enhancement, and 1/γ(ω) is the effective relaxation time. A further complication arises, if two or more electronic bands cross the Fermi level. In this case, which we believe to be relevant for Bi 2 Sr 2 CuO 6 , the spectrum of σ(ω) contains interband transitions in addition to the intra- band components. The interband part has a complex line-shape which depends on the details of the band-dispersion and the k-dependent optical transition matrix elements. Obviously if the material has two or more bands of electrons, at least one of which (the CuO 2 bands) has a frequency dependent scattering rate, it is no longer possible to make a meaningful sepa- ration in several components. At low temperatures, where the CuO 2 channel has a reduced scattering rate, σ(ω) is dominated by the CuO 2 channel at least at the low frequencies. In this region one might hope to extract the frequency dependent scattering rate of the CuO 2 carriers, at least up to a frequency where other contributions to σ(ω) become significant. For this reason we display in the inset of Fig. the frequency dependent scattering rate only for the lowest temperature. We notice that the linear behavior of γ(ω), which is rather typical for all high T c cuprates, exists only up to 0.1 eV in this case. In view of the possibility of low energy interband transitions in this compound, even at 10 K γ(ω) extracted from optical data is probably no longer meaningful forhω > 0.1 eV. Our observations support the conclusion by Romero et al, based on an analysis of infrared transmission data, that the linear frequency dependency of γ(ω) is limited to the energy range below 0.1 eV. The non-linear temperature dependence of the resistivity in the crystals used for this study is also inconsistent with MFL behavior at the lowest temperatures.","0"
"75","PR05514152-CC","12","Transmission experiments on free standing non-superconducting single crystals of","0"
"76","PR05514152-CC","13","Sr 2 CuO 6 performed by Romero et al 15 also reveal a singularity in the FIR conductiv- ity, although the effect is less pronounced. The room temperature conductivity shows a clear change of slope around 500 cm −1 , and the frequency dependent effective mass m ⋆ (ω) has a minimum at this frequency. While only a trace of the pseudo-gap is observed in non-superconducting single crystals 15 , the effective number of carriers remains the same. A maximum in the optical conductivity was also observed in the related single layer compound Tl 2 Ba 2 CuO 6, 16 although a substantially larger spectral weight was involved. A possible candidate for the observed pseudo-gap is the additional electronic degree of freedom introduced by having both hole-doped CuO 2 and electron-doped BiO bands.","0"
"77","PR05514152-CC","14","Although an interpretation in terms of direct transitions between these bands is probably too simple due to the strong electron-electron correlations in the Cu-O bands, a pseudo- gap may nevertheless exist, not unlike the situation encountered in Kondo-insulators. The LAPW band calculations of Singh and Pickett 2 give two types of bands: For a vanishing orthorhombic distortion there is a large Cu-O derived barrel section centered at X and its √ 2 × √ 2 folded counterpart centered around Γ. In addition there are two Bi-O derived electron pockets with their BZ-folded counter parts, all of them centered at M . As suggested by Singh and Pickett, 2 a weak structural change from tetragonal to orthorhombic strongly affects the structure of the electronic bands. The bands are shifted up to 400 meV for Bi displacements of 0.14Å and 0.41Å for O. As a result 5 bands were calculated for k close to the saddle point (M), all within a range of 200 meV around E F . Only two of the Bi-O pockets (one of them barely) cross E F when the orthorhombic distortions are taken into account. Because the band structure is strongly affected by modulations of the lattice, it can also have an appreciable temperature dependence. Photoemission studies have revealed a single occupied band near E F close to the M -point, which was originally indicated as a possible BiO derived band but was identified as a CuO 2 band in a later publication . The absence of a clear BiO-derived band in photoemission may however result from a disorder induced smearing of the k-dispersion in the BiO-layers, or from the small photoelectron cross section for Bi and O states compared to the Cu 3d cross-section.","0"
"78","PR05514152-CC","15","The main 'generalized Drude' component in our data then originates from the CuO barrels, with a linearly frequency dependent decay-rate typical for optimally doped cuprates. The pseudo-gap at high temperatures would be due to transitions between the closely spaced bands which cross E F near M . In this scenario the disappearance of the pseudo-gap at low temperatures can reflect a gradual change of atomic coordinates upon cooling, with a corresponding change of the interband separation. This structural modulation can easily result in a re-distribution of carriers between BiO and CuO 2 bands and the disappearance of the pseudo-gap. Interestingly, large lattice distortions are generally present in films, which show a higher T c and a more pronounced pseudo-gap. We have presented experimental data on the in-plane infrared response of superconduct- ing Bi2201 single crystals for temperatures from 10 K to 300 K. The optical conductivity shows a pseudo-gap feature, that shifts with temperature. The optical conductivity is at least one order of magnitude too large to be compatible with a purely phononic interpre- tation of this feature. This observation indicates the presence of two coupled conducting channels and may provide important clues regarding the fact that T c in the single layer Bi- cuprate material is much lower than in other nearly stoichiometric compounds. We discuss the possibility that the pseudo-gap is related to electronic transitions between bands near","0"
"79","PR05514152-CC","16","Reflectivity of a Bi 2 Sr 2 CuO 6 single crystal at normal incidence and with the elec- tric-field vector parallel to the ab-plane for T = 10, 100, 200, and 300 K. Inset: Reflectivity on an expanded scale for T = 10, 40, 70, 100, 200, 300 K. Optical conductivity σ(ω) as a function of frequency for the same temperatures as in Inset: dc-resistivity obtained by extrapolating the optical conductivity to zero frequency. Optical conductivity σ(ω) on an expanded scale for 10, 100, 200, and 300 K. The arrows indicate the evolution of the maximum. FIG. 4. Effective number of carriers per unit of CuO 2 calculated from σ(ω) using the partial f-sum rule. Inset: Frequency dependent scattering rate (γ(ω) and effective mass enhancement (m ⋆ (ω)/m) at 10 K.","0"
"80","PR05814617-CC","0","Anisotropic in-plane thermal conductivity of single-crystal YBa 2 Cu 4 O 8","0"
"81","PR05814617-CC","1","We report measurements of the in-plane thermal conductivity (κ) of YBa2Cu4O8 (Y-124) single crystals in the temperature range 4K ≤ T ≤ 300K and compare them with previous results on YBa2Cu3O6+x (Y-123). For transport perpendicular to the CuO chains, κa(300K) ≃ 10W/mK, and along the chains, κ b (300K) ≃ 40W/mK. The temperature dependence of κ for both transport directions is much stronger than in YBa2Cu3O6+x (Y-123), indicative of substantially superior lattice heat conduction in Y-124, and resulting in maximum values for κ at T ∼ 20K exceeding 200W/mK. The data imply a surprisingly large anisotropy in the lattice conduction. κa and κ b are enhanced in the superconducting state as in other cuprates. The magnitude and anisotropy of the enhancement are discussed and compared to those of Y-123.","0"
"82","PR05814617-CC","2","The in-plane thermal conductivity (κ ab ) of cuprate superconductors has been studied extensively over the past several years. Unresolved issues remain concern- ing the normal-state temperature dependence and the superconducting-state enhancement. Because of the low carrier density, heat conduction by the lattice accounts for more than half of the measured normal-state κ ab in these materials. One would expect κ ab (T ) in high-quality crystals to reflect a dominant lattice contribution simi- lar to that of crystalline insulators, i.e. κ ab ∼ 1/T at high-T , rising sharply to a maximum at low T . This be- havior is observed in Nd 2−x Ce x CuO 4 (Nd-214), but for all other cuprates investigated κ ab is very weakly T de- pendent for T > T c . Whereas for Bi 2 Sr 2 CaCuO 8 struc- tural disorder (e.g., the Bi-O layer modulation ) might explain its nearly glass-like lattice contribution, this would not seem applicable to YBa 2 Cu 3 O 6+x (Y-123) and La 2−x Sr x CuO 4 (La-214). Furthermore, κ ab (T ) for un- doped, insulating Y-123 and La-214 is unconventional, suggesting that the weak T -dependence of κ ab is generic to the latter materials and not directly related to the presence of free charge. An unidentified phonon damping mechanism appears to underlie this behavior, possibly due to local lattice distortions and/or mag- netic excitations. Regarding the enhancement, 4,7 ther- mal Hall conductivity experiments 8 on optimally-doped Y-123 imply that the phenomenon is largely electronic in origin, but less is known about underdoped compounds. The magnitude of the enhancement correlates with the superconducting pair density 9,10 in Y-123 throughout the underdoped regime, and it is of interest to explore the generality of this behavior through studies of other cuprates.","0"
"83","PR05814617-CC","3","Here we report measurements of the in-plane thermal conductivity of YBa 2 Cu 4 O 8 (Y-124). This material is of particular interest with regard to the issues mentioned above because of its structural similarity to Y-123, ab- sence of oxygen vacancies on the CuO chains, and the naturally underdoped state of the CuO 2 planes. We find that the magnitude of κ a (transverse to the chains) at T =300K is comparable to that of Y-123, but κ b is 3- 4 times larger. A very large in-plane anisotropy in the lattice conduction is implied. Both κ a (T ) and κ b (T ) be- have as in conventional crystalline insulators (like Nd- 214); their maximum values (at T ≃ 20K) are the highest reported for any cuprate and exceed those of Y-123 by an order of magnitude. These results imply a strong damp- ing of phonons by static or dynamic structural distortions as the source for the much weaker T dependence of κ ab in Y-123. The superconducting-state enhancement for Y-124 is comparable in magnitude to that of T c =60K Y- 123, consistent with the underdoped state of the planes in the double-chain compound. We discuss the anisotropy of the enhancement and its implications for the Lorenz number.","1"
"84","PR05814617-CC","4","Thermal conductivity measurements were performed on three single crystals grown by a high-pressure flux method as described previously. Two of these (189 and 259) were grown in Al 2 O 3 crucibles yielding a slight Al contamination, and T c = 72K. Recent analyses indicate that Al substitutes for 1-2% of the Cu(2) atoms in the CuO 2 planes. As we discuss below, this light doping has a substantial effect on the thermal conductivity. The third crystal (315), grown in Y 2 O 3 and without Al contami- nation, had T c = 80K. Typical crystal dimensions were 0.8 × 0.5 × 0.05mm 3 , with the shortest dimension along the crystalline c axis. The a-and b-axis electrical resis- tivities of similarly-prepared crystals have been discussed extensively elsewhere; 13 typical values at T =300K are ρ a = 400µΩcm and ρ b = 130µΩcm. The steady-state thermal conductivity measurements employed a fine-wire differential chromel-constantan thermocouple and minia- ture chip resistor as heater, both glued to the specimen with varnish or epoxy. The absolute accuracy of the mea- surements is ±20% due to uncertainty in the placement of the thermocouple junctions. No corrections for heat losses (via radiation and conduction through the leads) have been applied; these are estimated to be ∼ 10% near room temperature and < ∼ 2% at T < ∼ 120K. For specimens 259 and 315 gold contacts were vapor de- posited and their a-axis thermoelectric powers measured, yielding S(290K) = 36µV/K and 16µV/K, respectively. These values provide estimates of the hole concentration per planar Cu atom, 14 p ≃ 0.09 and 0.11 for the Al-doped and undoped specimens, respectively.","1"
"85","PR05814617-CC","5","The results for κ a and κ b are shown in Fig. . The anisotropy in the normal state is substantial, with κ b /κ a ∼ 3−4 (Fig. ). The normal-state T dependence in both crystallographic directions is close to 1/T for spec- imen 315 and is significantly weaker (∼ 1/T 1/2 ) for the crystals containing Al. In all cases the T -dependence is substantially stronger than that of both T c = 92K and 60K Y-123 (solid lines, Fig. ). At low T the character- istic dielectric maxima are observed near 20K. A change in slope is evident at T c [Fig. ] for all specimens, though not appearing as prominent as in Y-123 because of the substantially stronger normal-state T dependence. The low-T maximum values, κ b ≃ 140 and 245 W/mK for samples 189 and 259, respectively (and 500W/mK for crystal 315 by extrapolation), are the largest reported for any cuprate, exceeding the 100W/mK of insulating Nd- 214, 2 and 25-40 W/mK observed in untwinned T c = 92K Y-123. These observations indicate substan- tially superior and rather conventional lattice conduction in Y-124, confirming a similar conclusion based on pre- vious measurements of polycrystals.","1"
"86","PR05814617-CC","6","κa(T ) and κ b (T ) for three Y-124 crystals. Speci- mens 189 and 259 are lightly Al-doped. Data for Y-123 crys- tals (solids lines) are from Ref. (Tc = 92K) and Ref. (Tc = 60K).","0"
"87","PR05814617-CC","7","The total thermal conductivity is a sum of elec- tronic and lattice components, κ = κ e + κ L . First let us consider the electronic contributions, κ a,e and κ b,e . The Wiedemann-Franz law, κ e (T ) = L 0 T /ρ (L 0 = 2.44 × 10 −8 WΩ/K 2 ), and electrical resistivities pro- vide upper-bound estimates: κ e,a (300K) ≈ 2W/mK and κ e,b (300K) ≈ 6W/mK. These imply κ L,a ≈ 8W/mK and κ L,b ≈ 25 − 39W/mK, and the very large in-plane lat- tice anisotropy, κ L,b /κ L,a ∼ 3 − 4. This is to be con- trasted with Y-123 where similar analyses suggest that κ L is nearly isotropic in the planes. Since Y-124 and Y-123 differ only in their CuO-chain structures, we must conclude that the strong lattice anisotropy in Y-124 is directly connected with the chain-related vibrational spectrum.","0"
"88","PR05814617-CC","8","Anisotropy in κ L can arise from either anisotropy of the phonon group velocities, their relaxation times, or both. Though optic modes can contribute to heat trans- port and the anisotropy, their contribution should dimin- ish with decreasing temperature as should any associ- ated anisotropy. This is contrary to our observation that κ b /κ a in the normal-state is nearly constant or in- creases with decreasing T (Fig. ) [the decrease in κ b /κ a below T c is related to superconductivity, as discussed be- low]. Experimental dispersion curves are not available for Y-124, however the computed spectrum is quite simi- lar to that of Y-123, and does not imply a substantial in-plane anisotropy in the acoustic-mode group veloci- ties. These observations would suggest a large anisotropy in the phonon relaxation rates in Y-124, but further in- formation about the low-energy vibrational spectrum is clearly needed to address this issue.","0"
"89","PR05814617-CC","9","The rather strong influence of the light Al doping in the planes on κ provides insight into the phonon scat- tering in both Y-124 and Y-123. Nuclear quadrupole T(K)","0"
"90","PR05814617-CC","10","Anisotropy, κ b /κa vs T for Y-124 crystals. Also shown are data for untwinned Tc = 92K Y-123 from Ref. (solid curve) and Ref.","1"
"91","PR05814617-CC","11","(dashed curve). resonance studies of similar Y-124 crystalsreveal substan- tially larger Cu linewidths in the Al-doped crystals, attributed to static disorder in the Cu(2)-apical oxygen bondlengths (a typical Al-O bondlength for octahedral coordination is 1.94Å as compared with 2.28Å for Cu- O). Such local structural distortions evidently represent a much more effective phonon scattering mechanism than does the mass defect introduced by the substitution. The local structural modifications may also explain why the hole concentration and T c are so dramatically sup- pressed -the 2% Al substitution for planar Cu reduces the mobile planar hole concentration by about 20%, i.e. a ten-fold larger reduction than would be expected if each Al atom filled one hole. This observation suggests that the suppression of mobile holes, by the combined effects of charge compensation, disorder-induced local- ization, and changes in the local electronic structure, ex- tends to next nearest neighbors of each Al atom in the planes.","0"
"92","PR05814617-CC","12","In Y-123 a similar static disorder in the apical bondlengths is induced by oxygen vacancies on the chains and there is evidence for static or dynamical structural distortions of the CuO 2 planes in the normal state, possibly related to oxygen vacancies or diffusion that are absent in Y-124. The implication is that these features give rise to substantial damping of in-plane heat- carrying phonons, and are the origin of the weaker T - dependence and in-plane anisotropy observed for κ in the single-chain compound.","0"
"93","PR05814617-CC","13","It is of interest to compare the superconducting-state enhancement of κ for Y-124 with that of Y-123. We define the enhancement as 10 Γ ≡ −d(κ s /κ n )/dt| t→1 , the reduced temperature derivative of the superconducting to normal-state thermal conductivity ratio near T c . κ n is determined by a polynomial extrapolation of the normal- state data just below T c as shown in Fig. .","0"
"94","PR05814617-CC","14","Fig- ure 3 (b) shows the normalized data and corresponding slopes. The Γ values agree with those found for twinned Y- 123 at similar p values, 10 indicating that for the regime investigated here (p ≤ 0.11), Γ is largely determined by the change in scattering that occurs in the CuO 2 planes. That Γ a is larger for Al-free specimen 315 than for spec- imen 259 is consistent with the higher mobile hole con- centration in the planes of the former. Also of interest is the anisotropy: Γ a /Γ b ≈ 1.5 for specimen 259. Evidently this anisotropy is responsible for the decrease in κ b /κ a at T ≤ T c (Fig. ). A similar behavior was observed for un- twinned Y-123 (x ∼ 0.9) [solid and dashed lines in Fig. ], where the enhancement is also anisotropic, with a slightly smaller Γ a /Γ b ≈ 1.2 − 1.5.","0"
"95","PR05814617-CC","15","Consider Γ in more detail. We may write, where i = a, b, and Γ e,i and Γ L,i are the i-axis electronic and lattice slope changes, respectively. The thermal con- ductivities are evaluated at T c. Theoretically","0"
"96","PR05814617-CC","16","27 Γ e is a (a) κa(T ) and κ b (T ) showing the slope change near Tc on an expanded scale. Specimens are represented by the same symbols as in Fig. 1. Solid lines are polynomial fits to the normal-state data, defining κ n . (b) ratio of superconduct- ing to normal-state thermal conductivity vs reduced temper- ature. Solid lines are linear-least-squares fits to the data in the range 0.92 ≤ t ≤ 1, defining Γ ≡ −d(κ s /κ n )/dt|t→1. The data for specimen 315 (solid squares) are shifted vertically by 0.01 for clarity. sum of two terms: one proportional to d∆ 2 /dt| t=1 and the other proportional to −d(τ s qp /τ n qp )/dt| t=1 (∆ and τ qp are the real part of the superconducting gap and quasi- particle (qp) lifetime, respectively). In the cuprates, the second term predominates due to the strong suppression of qp scattering 28 at T < T c , and Γ e is positive. Scat- tering of phonons by charge carriers always produces a positive lattice term (Γ L ), but the thermal Hall conduc- tivity measurements of Krishana et al. indicate that the electronic contribution to the enhancement predominates in optimally-doped Y-123. Their data for twinned Y- 123 (x ∼ 0.9) yields: Γ ab ≃ 1.4, Γ e,ab ≃ 12.5, and κ e,ab /κ ab ≃ 9 × 10 −2 . Thus, Γ L,ab ≃ 0.3, and about 80% of the slope change for optimally-doped Y-123 is electronic in origin. Recent measurements suggest that the slope change in underdoped Y-123 is also largely elec- tronic in origin, and thus it is likely that this conclusion also applies to Y-124.","0"
"97","PR05814617-CC","17","Given these observations, one might expect that the Γ anisotropy simply follows that of the superfluid, with the larger qp lifetime enhancement occurring for transport along the crystallographic direction characterized by the largest superfluid density. However, this is not the case; for Y-123 and Y-124 the superfluid density is 2-3 times larger along the chains, whereas Γ is larger along the planes. To get further insight into the origin of the Γ anisotropy, we examine the limiting case, Γ L,i = 0, for which Γ i is determined entirely by the electronic term. The electronic superconducting-state slope change may be related to the low-frequency electrical conductivity via the Wiedemann-Franz law, 33 κ e,i = L i σ 1i T , where L i and σ 1i are the Lorenz number and real part of the elec- trical conductivity, respectively. Substituting into Eq. 1 we have Theoretically, the first term has magnitude and sign that are highly model dependent. We first examine the sec- ond term. For untwinned, optimally-doped Y-123, the microwave data of Zhang et al.","0"
"98","PR05814617-CC","18","yield, (dσ s 1a /dT )| Tc ≃ −0.8 × 10 5 (Ω m K) −1 and (dσ s 1b /dT )| Tc ≃ −1.8 × 10 5 (Ω m K) −1 . For the normal-state data we employ dσ/dT = −(1/ρ 2 )dρ/dT and an average of ρ(T ) measurements on high-quality untwinned crystals 35 : ρ a (T c ) ≃ 75 ± 25µΩcm, dρ a /dT | Tc ≃ 0.85 ± 0.25µΩcm/K, ρ b (T c ) ≃ 38 ± 12µΩcm, dρ b /dT | Tc ≃ 0.35 ± 0.10µΩcm/K. For the κ data we use, 17 κ a (T c ) = 11.5W/mK and κ b (T c ) = 16.0W/mK. With these values, the second terms in the expressions for Γ a and Γ b are, (1.2 ± 0.2)L a /L 0 and (2.0 ± 0.2)L b /L 0 , respectively. Experiments in- dicate Γ a = 1.5 − 1.6 and Γ b = 1.0 − 1.3. One possibility is that the first terms, (dL s i /dT − dL n i /dT )| Tc , are negli- gible, whence the Lorenz numbers at T c are L a /L 0 ≃ 1.3 and L b /L 0 ≃ 0.6. Though L n > L 0 has been predicted for strongly correlated systems, these values for L a and L b are incompatible with the results of Ref. which im- ply L ab ∼ (0.3 − 0.5)L 0 for twinned crystals. The lat- ter estimate is consistent with the theoretical analysis of Hirschfeld and Putikka, 7 which incorporates inelastic spin-fluctuation scattering and parameters constrained to fit the normal-state NMR relaxation and electrical resis- tivity. We thus conclude that both L a and L b are less than L 0 and that the (dL s i /dT − dL n i /dT )| Tc are nega- tive and of comparable magnitude to the second terms in Eq. 2. A considerable a/b anisotropy (∼ 2 − 3) in the L i , (dL s i /dT − dL n i /dT )| Tc , or both is then implied. Calculations which incorporate inelastic as well as elastic scattering to yield the L i (T ) near T c would be useful to extract further information from the Γ i .","0"
"99","PR06103808-CC","0","c-Axis Superfluid Response and Pseudogap in High-T c Superconductors","0"
"100","PR06103808-CC","1","To gain insight into the out-of-plane electrodynamics of high-Tc superconductors we have measured the absolute val- ues and temperature dependence of the c-axis magnetic pen- etration depth λc(T ) for two typical single layer high-Tc cuprates, La2−xSrxCuO4 and HgBa2CuO4+x as a function of doping. A distinct change in the behaviour of λc is observed near 0.20 holes/Cu, which is related to the opening of the normal state pseudogap. The variation of λc with doping is qualitatively similar to that of the in-plane component, λ ab , which suggests that the c-axis superfluid response is mainly governed by the superconducting condensation energy. The strong doping dependence of λc(0) for p < 0.20 provides an explanation for the discrepancies in the literature.","0"
"101","PR06103808-CC","2","The c-axis magnetic penetration depth λ c in high-T c superconductors (HTS) is a key parameter for under- standing the interlayer dynamics of electrons. It is also important for assessing the proposed pairing mechanism arising from in-plane confinement, namely the interlayer tunneling (ILT) theory which was proposed by Ander- son and co-workers . Although great effort has been devoted to the accurate measurement of λ c , the exper- imental results are still controversial. For example, for optimally doped La 2−x Sr x CuO 4 , optical and surface impedance measurements found λ c (T = 0K) ≃ 4µm, in agreement with the prediction of ILT theory. On the other hand for Tl 2 Ba 2 CuO 6+x , vortex imaging and optical measurements yielded λ c (0) ≃ 19µm, and more recent optical measurements gave 12µm . These high values of λ c (0) cannot be easily accounted by the ILT model . Furthermore, for nearly opti- mally doped HgBa 2 CuO 4+x (T c = 96K), the values of λ c (0) obtained by vortex imaging and optical measurements are ≃ 8µm and 6µm, respectively. How- ever, ac-susceptibility measurements for slightly over- doped HgBa 2 CuO 4+x (T c =93K) give λ c (0) ≃ 1.5µm in agreement with ILT theory. The large discrepancies in the reported values of λ c (0) for HTS with one CuO 2 plane per unit cell makes it difficult to reach a consensus regarding the trends of λ c (0) in HTS and also the validity of the ILT model . Moreover, the strong dop- ing dependence of both the superconducting and normal state properties and the presence of the pseudogap in under-and optimally doped samples may play a signif- icant role in the behaviour of the c-axis electrodynamics.","1"
"102","PR06103808-CC","3","It is therefore important to study the c-axis superfluid re- sponse as a function of carrier concentration and search for possible correlations between the in-plane and out-of- plane superconducting properties and the normal state pseudogap.","0"
"103","PR06103808-CC","4","In this paper we report high quality data for λ c , mea- sured by the ac-susceptibility technique, as functions of doping and temperature for La 2−x Sr x CuO 4 (LSCO) and HgBa 2 CuO 4+x (Hg-1201). We find that λ c (0) changes rapidly with doping when p < 0.20, and is almost inde- pendent of doping for p ≥ 0.20, where p is the hole con- centration per planar Cu atom. A crossover near p = 0.20 is also observed in the behaviour of the temperature de- pendence of λ −2 c , similar to that previously reported for the in-plane counterpart, λ −2 ab , suggesting that it is also strongly affected by the presence of the normal state pseudogap. The doping dependence of λ c (0) shown here lends some support to the ILT model in the sense that it can account for the discrepancies in the reported values of λ c (0) for Hg-1201.","0"
"104","PR06103808-CC","5","The samples studied here were magnetically aligned high quality single-phase powders of La 2−x Sr x CuO 4 (p = x = 0.10, 0.15, 0.20, 0.22 and 0.24) and HgBa 2 CuO 4+x (x=0.10, i.e., p=0.09, with T c =60 K) . Measurements were performed down to 1.2K for LSCO and 4.2K for Hg-1201 using the low-field ac-susceptibility technique with an ac-field of 1G RM S at 333Hz parallel to the CuO 2 planes. For LSCO the value of p is taken to be equal to the Sr content x, whereas for Hg-1201 it was determined by estimating the oxygen content and verified by thermopower measurements as in ref. . Transport, magnetic and spectroscopic measurements confirmed the high quality of our samples. The data were analysed using London's model for small aligned crystallites of anisotropic HTS. Details of the technique and data analysis can be found elsewhere . The low-field ac-susceptibility technique gives the fractional diamagnetism of a superconductor and thus is a direct probe of the magnetic penetration depth . For each doping concentration of LSCO, the result presented here is typical of those obtained for four samples prepared in- dependently from the same polycrystalline pellet. Each of these samples was aligned at different times and from each sample 4 pieces were cut and measured. Therefore a total of 16 samples were investigated for each doping content. In the case of Hg-1201, two samples were pre- pared from the same polycrystalline pellet and again 4 pieces of each aligned sample were cut and measured for each doping level. The error of λ c (0) is estimated to be < 8% for LSCO and < 10% for Hg-1201, while the error in the relative temperature dependence λ c (T )/λ c (0) is < 1% and is therefore negligible.","1"
"105","PR06103808-CC","6","Fig. shows the doping dependence of λ c (0) for LSCO and Hg-1201. Lets us first discuss the case of LSCO. For comparison our previously published data of λ ab (0) for the same LSCO samples are also included . The ratio of λ c (0)/λ ab (0) measures the electromagnetic anisotropy γ of the system. The values of γ for the sam- ples we measured are shown in Fig and compared with those obtained by Shibauchi et al. for LSCO sin- gle crystals with x < 0.20 using the surface impedance technique . There is very good agreement between the two sets of data despite the large error bars in Fig. of ref. . From Fig. we find that for the intermedi- ate doping regime, 0.14 < x < 0.20, T c does not change very much, although there are significant changes in λ c (0) and γ. Namely, λ c (0), λ ab (0) and γ increase rapidly for x = p < 0.20 holes/Cu and are nearly independent of doping for x = p ≥ 0.20 with λ c (0) ≃ 2µm and γ ≃ 12.","0"
"106","PR06103808-CC","7","Figure shows the temperature dependence of the c-axis superfluid density of LSCO as a function of doping. There is a noticeable change in the curvature of λ −2 c (T ) near 0.20 holes/Cu as previously observed in λ −2 ab (T ) and shown in Fig. for comparison . The relatively sudden change in curvature as well as in the absolute val- ues of λ −2 ab,c near x = 0.20 is not a feature unique to the superfluid response. It has also been observed in several other physical quantities, both in the normal and super- conducting states, and attributed to the opening of the pseudogap in the low doping regime . The physi- cal mechanism leading to the normal state pseudogap is still unknown. However, it is generally believed to cause a loss of the normal state spectral weight near the Fermi energy . The loss of spectral weight is expected to strongly suppress the superfluid density λ −2 ab,c and alter the temperature dependence of both λ ab and λ c .","0"
"107","PR06103808-CC","8","By comparing the data of λ c (0) for LSCO with those for Hg-1201, we find that the doping dependences of λ c (0) in these two compounds are very similar [Fig. ]. Namely, for an underdoped, an almost optimally doped (measured independently by two different techniques), and two overdoped Hg-1201 samples, with p ∼ 0.09 [this work], 0.16 and , 0.18 and 0.23 ±0.01 and T c = (60K, 96K , 96K , 93K and 60K ), the values of the c-axis penetration depth are ≃ (8.5µm, 8 ± 1µm , 6 ± 1µm , 1.5µm and 2µm ), respectively. These results are shown in Fig. to- gether with the LSCO data for comparison. The doping content for Hg-1201 was estimated using the universal relation T c =T c,max [1-82.6(p-0.16) 2 ], where the maximum is reached for an optimum doping of p ≃ 0.16 holes per CuO 2 plane . In the case of Hg-1201 T c,max is cho- sen to be 96K. For the samples studied here and in refs the values of p estimated were confirmed from thermoelectric power measurements as in ref. . Al- though there is some uncertainty in determining the value of p in Hg-1201, these results indicate that the doping dependence of λ c (0) is qualitatively similar for these two single-layer high-T c cuprates.","1"
"108","PR06103808-CC","9","Our results show that there is no experimental incon- sistency in the wide range of λ c (0) values reported in the literature for the Hg-1201 compound. Namely, the value of 1.5µm that we obtained for a slightly overdoped sample by the ac-susceptibility technique corresponds to the simple situation where there is no normal state gap. Although the values of Kirtley et al. and Basov et al. correspond to samples with high values of T c (96K) the results shown here strongly suggest that their values of λ c (0) correspond to significantly lower doping levels where the normal state gap comes into play. In this sense our results support the ILT model-since the only clear exception to this model is now the Tl-2201 compound . However, we should note that for any pairing mechanism (not just ILT) the presence of the normal state gap also leads to a similar correlation be- tween the condensation energy, and the superfluid den- sity, i.e., λ c (0) and λ ab (0) . There are also dis- tinct differences between λ c and λ ab . The anisotropy γ increases on the underdoped side and the T -dependences at low temperatures (at T < 0.3T c ) are very different. Namely, the in-plane component varies always linearly with T whereas the c-axis counterpart varies as T n with n ≃ 3 for LSCO [this work] and n ≃ 5 for Hg-1201 . Details on possible mechanisms leading to these power laws can be found in ref. . Therefore, it is not imme- diately obvious that the qualitative similarities between λ c (T ) and λ ab (T ) shown in Fig. can be understood within the ILT theory where interplane Josephson effects dominate the c-axis electrodynamics.","1"
