"484","ying2011pressure","13","K x Fe 2 Se 2 -1","32.6 K","None","None"
"485","okada2008supercondctivity","1","LaFeAsO","21 K","12 GPa","Electrical resistivity"
"488","okada2008supercondctivity","3","LaFeAsO 1-x F x","26 K","",""
"488","okada2008supercondctivity","3","LaFeAsO 0.89 F 0.11","43 K","4 GPa",""
"488","okada2008supercondctivity","3","RFeAsO (R = rare earth) having smaller R atom than La atom","over 50 K","",""
"494","okada2008supercondctivity","8","F -substitution of 5 at%","24 K","",""
"498","okada2008supercondctivity","9","LaFeAsO 0.95 F 0.05","29 K","high pressure",""
"498","okada2008supercondctivity","9","LaFeAsO 0.89 F 0.11","43 K","high pressure",""
"498","okada2008supercondctivity","9","LaFeAsO 0.86 F 0.14","43 K","high pressure",""
"499","okada2008supercondctivity","10","LaFeAsO","21 K","12 GPa","electrical resistivity"
"500","hott2013review","2","Mercury","below 4 K","","electrical resistance"
"508","hott2013review","4","tin","3.7 K","",""
"508","hott2013review","4","tantalum","4.2 K","",""
"508","hott2013review","4","indium","3.4 K","",""
"508","hott2013review","4","thallium","2.4 K","",""
"508","hott2013review","4","vanadium","5.3 K","",""
"508","hott2013review","4","titanium","0.4 K","",""
"508","hott2013review","4","thorium","1.4 K","",""
"508","hott2013review","4","niobium","9.2 K","",""
"509","hott2013review","7","NbTi","9.2 K","",""
"511","hott2013review","11","C 60 introduced by doping and intercalation of alkali-metal atoms","up to 33 K","normal pressure",""
"516","hott2013review","12","LaFeAsO","26 K","",""
"516","hott2013review","12","FeSe monolayer on a SrTiO 3 substrate","up to 109 K","",""
"516","hott2013review","12","LaFePO","5 K","",""
"516","hott2013review","12","FeSe","8 K","",""
"516","hott2013review","12","MgB 2","40 K","",""
"520","hott2013review","18","YBCO","above the boiling point of liquid nitrogen","",""
"522","hott2013review","20","Hg-1223","164 K","30 GPa",""
"522","hott2013review","20","Hg-1223","135 K","",""
"524","hott2013review","22","Pr-123","80 K","normal pressure",""
"524","hott2013review","22","Pr-123","105 K","9.3 GPa",""
"526","hott2013review","26","Hg-1201","90 K","",""
"526","hott2013review","26","Tl-2201","90 K","",""
"529","hott2013review","41","BaPb 1-x Bi x O 3","13 K","",""
"529","hott2013review","41","Ba 1-x K x BiO 3 (""BKBO""; x ~ 0.35)","> 30 K","",""
"530","hott2013review","42","Sr 2 RuO 4","1.5 K","",""
"531","hott2013review","43","Ru-1212","up to 72 K","",""
"535","hott2013review","45","AOs 2 O 6 with A = K, Rb, Cs","9.6 K","",""
"535","hott2013review","45","AOs 2 O 6 with A = K, Rb, Cs","6.3 K","",""
"535","hott2013review","45","AOs 2 O 6 with A = K, Rb, Cs","3.3 K","",""
"537","hott2013review","46","BaTi2Sb2O","1 K","",""
"537","hott2013review","46","Ba1−xNaxTi2Sb2O","5.5 K","",""
"539","hott2013review","48","LaFeAsO","56 K","",""
"539","hott2013review","48","Gd 0.8 Th 0.2 FeAsO","26 K","",""
"541","hott2013review","49","BaFe 2-x Co x As 2","24 K","",""
"544","hott2013review","52","SnMo 6 S 8","11.8 K","",""
"544","hott2013review","52","PbMo 6 S 8","12.6 K","",""
"544","hott2013review","52","Gd 0.2 PbMo 6 S 8","14.3 K","",""
"552","hott2013review","55","Bi 4 O 4 S 3","4.5 K","",""
"557","hott2013review","75","CeCu 2 Si 2","1.5 K","ambient pressure","see [11]"
"557","hott2013review","75","CeCoIn 5","2.3 K","ambient pressure","see"
"557","hott2013review","75","CePt 3 Si","0.75 K","","see"
"557","hott2013review","75","β-YbAl 4 B","80 mK","","see"
"561","hott2013review","79","UPt 3","530 mK","","specific heat"
"561","hott2013review","79","UPt 3","480 mK","","specific heat"
"561","hott2013review","79","UPd 2 Al 3","1.8 K","",""
"564","hott2013review","83","UBe 13","~ 0.9 K","",""
"564","hott2013review","83","UBe 13","~ 0.75 K","",""
"567","hott2013review","84","PuCoGa 5","18.5 K","ambient pressure",""
"567","hott2013review","84","PuRhGa 5","8.7 K","ambient pressure",""
"567","hott2013review","84","NpPd 5 Al 2","4.9 K","ambient pressure",""
"568","hott2013review","85","PrOs 4 Sb 12","1.85 K","",""
"572","hott2013review","86","PrOs 4 Sb 12 (x = 0)","1.75 K","","specific heat"
"572","hott2013review","86","x = 1 compound PrRu 4 Os 12","1 K","","specific heat"
"572","hott2013review","86","PrOs 4 Sb 12 (x = 0)","1.85 K","","specific heat"
"572","hott2013review","86","PrOs 4 Sb 12","0.75 K","","specific heat"
"573","hott2013review","88","NbN","16 K","",""
"576","hott2013review","89","La 3 Ni 2 B 2 N 3","12 -13 K","",""
"576","hott2013review","89","Li 0.48 (THF) y HfNCl containing cointercalated tetrahydrofuran solvent (THF)","25.5 K","",""
"576","hott2013review","89","A x TiNCl (A = Li, Na, K, Rb)","16.3 K","",""
"580","hott2013review","90","MoC","14.3 K","",""
"580","hott2013review","90","NbC","12 K","",""
"580","hott2013review","90","(TMTSF)PF 6","below 0.9 K","12 kbar",""
"580","hott2013review","90","C 60","~ 30 K","",""
"583","hott2013review","92","(BEDT-TTF) 2 Cu[N(CN) 2 ]Br","11.2 K","",""
"583","hott2013review","92","(BEDT-TTF) 2 Cu(NCS) 2","10.4 K","",""
"598","hott2013review","94","diamond","up to 4 K","",""
"598","hott2013review","94","diamond","up to 11.4 K","",""
"598","hott2013review","94","silicon carbide","up to 1.4 K","",""
"598","hott2013review","94","silicon thin films","up to 0.7 K","",""
"598","hott2013review","94","graphene, the atomic monolayer modification of graphite, Li-or Ca-decoration","up to 6 K","",""
"598","hott2013review","94","Li 3 Ca 2 C 6","11.15 K","",""
"598","hott2013review","94","KTl 1.5 C 4","2.7 K","",""
"598","hott2013review","94","CaC 6","11.5 K","",""
"598","hott2013review","94","KHgC 8","1.4 K","",""
"598","hott2013review","94","YbC 6","6.5 K","",""
"598","hott2013review","94","Rb 3 C 60","29.5 K","",""
"598","hott2013review","94","Cs 3 C 60","40 K","",""
"600","hott2013review","95","alkali-doped picene and dibenzopentacen","33 K","",""
"600","hott2013review","95","alkali-doped picene and dibenzopentacen","18 K","",""
"601","hott2013review","96","double- wall carbon natotubes (DWNT)","6.8 K","","resistitively"
"603","hott2013review","102","YNi 2 B 2 C","16.5 K","",""
"603","hott2013review","102","LuNi 2 B 2 C","15.5 K","",""
"604","hott2013review","105","MgB 2","~ 40 K","",""
"608","chu2009high","4","HgBa 2 Ca 2 Cu 3 O 9+δ (Hg1223)","164 K","30 GPa",""
"608","chu2009high","4","HgBa 2 Ca 2 Cu 3 O 9+δ (Hg1223)","134 K","30 GPa",""
"610","chu2009high","5","electron-doped LaOFeAs (La1111)","26 K","",""
"610","chu2009high","5","011","9-14 K","",""
"613","chu2009high","7","R1111","50 K","2 GPa",""
"614","chu2009high","12","011","8 K","",""
"618","chu2009high","14","polycrystalline optimally doped La(O 1-x F x )FeAs with nominal x = 0.11","26.3 K","ambient pressure","resistively"
"618","chu2009high","14","polycrystalline optimally doped La(O 1-x F x )FeAs with nominal x = 0.11","23 K","ambient pressure","magnetically"
"622","chu2009high","16","Sm(O 1-x F x )FeAs","43 K","up to 1.7 GPa","BeCu-clamp technique"
"622","chu2009high","16","x = 0.05, 0.13 and 0.3","1.2 K","",""
"622","chu2009high","16","x = 0.05, 0.13 and 0.3","24.7 K","",""
"622","chu2009high","16","x = 0.05, 0.13 and 0.3","43.6 K","",""
"629","chu2009high","18","La(O 1- x F x )FeAs","28 K","up to 3 GPa","resistivity"
"629","chu2009high","18","La(O 1- x F x )FeAs","9 K","up to 30 GPa","resistivity"
"629","chu2009high","18","La(O 1- x F x )FeAs","43 K","up to 3 GPa","resistivity"
"629","chu2009high","18","La(O 1- x F x )FeAs","9 K","up to 30 GPa","resistivity"
"629","chu2009high","18","La(O 1- x F x )FeAs","43 K","up to 3 GPa","resistivity"
"629","chu2009high","18","La(O 1- x F x )FeAs","10.5 K","",""
"639","chu2009high","21","LaOFeP","5.8 K","1 GPa","unknown"
"639","chu2009high","21","LaOFeP","7 K","unknown","unknown"
"639","chu2009high","21","LaOFeP","29 K","unknown","unknown"
"639","chu2009high","21","LaOFeP","20 K","unknown","unknown"
"639","chu2009high","21","LaOFeP","43 K","unknown","unknown"
"639","chu2009high","21","LaOFeP","8.8 K","unknown","unknown"
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","54 K","ambient",""
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","0 K","ambient",""
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","20 K","16 GPa",""
"643","chu2009high","23","NdO 1-y FeAs with a nominal 1-y = 0.6, 0.8 and 0.85","41 K","ambient",""
"644","chu2009high","25","x ~ 0.4 -0.5","38 K","",""
"646","chu2009high","27","Ba(Fe 1- x Co x ) 2 As 2 (x=0.1)","22 K","",""
"647","chu2009high","30","single crystal CaFe 2 As 2","12 K","0.23 GPa","ρ(T)"
"649","chu2009high","37","single crystal of SrFe 2 As 2","27 K","2.5 GPa",""
"649","chu2009high","37","single crystal of SrFe 2 As 2","20 K","5.2 GPa",""
"652","chu2009high","39","SrFe 2 As 2 single crystals","34 K","3.5 GPa","resistivity"
"653","chu2009high","40","BaFe 2 As 2","29 K","2 to 2.5 GPa",""
"655","chu2009high","43","LiFeAs","18 K","",""
"655","chu2009high","43","NaFeAs","12 K","",""
"657","chu2009high","46","BaFe 2 (As 1-x P x ) 2","30 K","None","None"
"659","chu2009high","49","FeSe x","27 K","up to 1.5 GPa",""
"659","chu2009high","49","α-FeSe x","8 K","up to 1.5 GPa",""
"660","chu2009high","53","FeSe","8 K","None","None"
"662","mydeen2010temperature","2","LaFeAsO 0.89 F 0.11","up to 43 K","4 GPa",""
"662","mydeen2010temperature","2","LaFeAsO 0.89 F 0.11","26 K","",""
"664","mydeen2010temperature","7","LiFeP","6 K","ambient pressure","resistivity data"
"669","SCinTiO_1612.02502","1","Magnesium diboride","39 K","",""
"669","SCinTiO_1612.02502","1","sulphur hydride","203 K","",""
"669","SCinTiO_1612.02502","1","Ti4O7","3.0","",""
"669","SCinTiO_1612.02502","1","g-Ti3O5 films synthesized using advanced epitaxial growth on specific oxide substrates","7.1 K","",""
"674","SCinTiO_1612.02502","12","Ti4O7","3.0 K","",""
"674","SCinTiO_1612.02502","12","g-Ti3O5","7.1 K","",""
"674","SCinTiO_1612.02502","12","TiO","2.3 K","",""
"674","SCinTiO_1612.02502","12","NbO","1.4 K","",""
"674","SCinTiO_1612.02502","12","SnO","1.4 K","",""
"681","SCinTiO_1612.02502","26","Ti4O7 film","2.5 K","","resistivity"
"681","SCinTiO_1612.02502","26","g-Ti3O5 film","7.1 K","","resistivity"
"683","Tc4k_interfaceBi_Ni","1","Ni/Bi bilayers","near 4 K","",""
"684","Tc4k_interfaceBi_Ni","4","Ni(3 nm)/Bi(20 nm)","about 4 K","",""
"687","Tc4k_interfaceBi_Ni","8","Bi(15 nm)/Ni(4 nm)","4 K","",""
"687","Tc4k_interfaceBi_Ni","8","Ni(6 nm)","4 K","",""
"688","Tc4k_interfaceBi_Ni","10","Indium","3.41 K","",""
"689","1802.03907","1","Sr 2 VFeAsO 3 (21113V)","37.1 K","",""
"694","1802.03907","3","Sr 2 VFeAsO 3","37.2 K","",""
"694","1802.03907","3","Ca 2 AlFePO 3-y","17.1 K","",""
"694","1802.03907","3","Sr 2 (Mg, Ti)FeAsO 3","33-39 K","",""
"694","1802.03907","3","Ca 2 AlFeAsO 3-y","28.3 K","",""
"695","1802.03907","4","Sr 2 VFeAsO 3−δ","37.2 K","ambient pressure","None"
"697","1802.03907","22","0.031 ≤ δ ≤ 0.145","≤ 37 K","",""
"697","1802.03907","22","0.031 ≤ δ ≤ 0.145","30 ≤","",""
"698","1802.03907","40","δ = 0.145","37.1 K","",""
"699","Rb2Cr3As3_quasi1D_SC1412.2596","1","Rb2Cr3As3","4.8 K","","electrical resistivity"
"700","Rb2Cr3As3_quasi1D_SC1412.2596","3","K 2 Cr 3 As 3","6.1 K","",""
"702","Rb2Cr3As3_quasi1D_SC1412.2596","4","Tl 2 Mo 6 Se 6","4.2 K","",""
"702","Rb2Cr3As3_quasi1D_SC1412.2596","4","Rb 2 Cr 3 As 3","4.8 K","",""
"707","HfV2O431805.08285","1","HfV 2 Ga 4","3.9 K","","predicts"
"707","HfV2O431805.08285","1","HfV 2 Ga 4","4.1 K","",""
"710","HfV2O431805.08285","12","HfV 2 Ga 4","3.9 K","","estimated"
"710","HfV2O431805.08285","12","HfV 2 Ga 4","4.1 K","","estimated"
"715","MAT0305503","1","Na0.31CoO2•1.3H2O","4.3 K","","electrical"
"715","MAT0305503","1","Na0.31CoO2•1.3H2O","4.3 K","","magnetic"
"715","MAT0305503","1","Na0.31CoO2•1.3H2O","4.3 K","","thermal"
"719","MAT0106521","4","Cd 2 Re 2 O 7","1.1 K","",""
"723","MAT0106521","6","Cd 2 Re 2 O 7","1.1 K","","electrical resistivity"
"723","MAT0106521","6","rhenium","1.7 K","","electrical resistivity"
"725","MAT0106521","7","Cd 2 Re 2 O 7","below 1.1 K","","magnetic susceptibility"
"725","MAT0106521","7","Cd 2 Re 2 O 7","below 1.06 K","","magnetic susceptibility"
"726","P066024502","7","Bi2212 single crystals","85 K","",""
"730","P066132510","1","Cu0.75Mo0.25Sr2YCu2O7.54","84 K","high- pressure","magnetization"
"738","P066132510","19","(Cu,Mo)1212 powder","84 K","",""
"738","P066132510","19","over- doped La2−xSrxCuO4 with x=0.259","6.5 K","",""
"739","P066020501","1","YBa2(Cu1−yCoy)3O 7+δ (y=0.013","93 K","",""
"740","P066020501","2","fully oxydised superconducting YBa 2 Cu 3 O 7","93 K","",""
"741","P066020501","4","y=0.013","93 K","",""
"742","P066020501","19","YBa 2 (Cu 1−y Co y ) 3 O 7+δ (y=0.013","93 K","",""
"744","P067172501","6","Bi2Sr2Ca1−xRxCu2O8+y (R = Pr, Er)","86, 88 and 48 K","",""
"744","P067172501","6","Bi2Sr2Ca1−xRxCu2O8+y (R = Pr, Er)","87 K","",""
"745","P066024503","1","Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ","35 K","",""
"750","P066024503","11","Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ","35 K","","susceptibility"
"750","P066024503","11","Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ","35 K","","susceptibility"
"752","P066024503","12","Ta-2122","28-30 K","",""
"752","P066024503","12","Nb-2122","28-30 K","",""
"753","NAT3500600","0","potassium-doped C60","18 K","",""
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","5 K","","resistivity"
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","18 K","","resistivity"
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","16 K","","resistance"
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","18 K","",""
"758","NAT3500600","1","potassium-doped C60 both as films and bulk","16 K","",""
"760","NAT3500600","4","KxC60 film","4.6 K","","resistivity"
"760","NAT3500600","4","KxC60 film","below 5 K","","resistivity"
"762","NAT3500600","6","K3C60","18 K","","magnetization"
"762","NAT3500600","6","K3C60","below 18 K","","magnetization"
"764","NAT3500600","8","KxC60","18-K","",""
"764","NAT3500600","8","potassium-inter- calated graphite","0.55 K","",""
"768","P066214509","11","Sr(La)-112","43 K","","susceptibility"
"769","P066214509","13","Sr(La)-112","42.6 K","",""
"770","P066214509","15","Sr 0.9 La 0.1 CuO 2","43 K","",""
"772","P066214509","17","Sr0.9La0.1CuO2","42.6 K","","susceptibility"
"772","P066214509","17","Sr0.9La0.1CuO2","42.6 K","","magne- tization"
"774","P066104528","5","LYSCO","17 K","","magnetization"
"774","P066104528","5","LSCO","27 K","","magnetization"
"775","P066104528","8","orthorhombic LSCO","27 K","",""
"777","P063224522","3","MgAlB 2","12K","",""
"777","P063224522","3","pure MgB 2","39 K","",""
"779","P063224522","4","NbB 2","3.87 K","",""
"779","P063224522","4","Zr 0.13 Mo 0.87 B 2+x","above 11 K","",""
"787","P065224520","19","La 1.85 Sr 0.15 CuO 4","38 K","",""
"787","P065224520","19","YBa 2 Cu 3 O 7","9 0 K","",""
"788","P064172514","6","BSLCO crys- tals","as high as 38 K","",""
"791","P066020503","14","Bi(Pb)-2201","<4 K","",""
"794","MPL0150497","3","x = 0","from ∼ 15K to ∼ 30K","",""
"794","MPL0150497","3","x = 0.015 and 0.05","30K","",""
"794","MPL0150497","3","x = 0.015","16K to 26K","",""
"796","MPL0150497","6","δ = 0.032","26 K","",""
"796","MPL0150497","6","δ = 0.024","16 K","",""
"801","MPL0150497","15","δ = 0.032","30K","",""
"801","MPL0150497","15","δ = 0.032","26 K","",""
"801","MPL0150497","15","δ = 0.032","30 K","",""
"805","MPL0150497","23","δ = 0.024","30 K","",""
"805","MPL0150497","23","δ = 0.032","16 K","",""
"805","MPL0150497","23","δ = 0.032","16 K","",""
"805","MPL0150497","23","δ = 0.024","30 K","",""
"810","P064144524","13","La 2−x Ba x CuO 4 with x = 0.11","10.2 K","","susceptibility"
"813","P065104523","2","Sr 2 RuO 4","≈ 1 K","",""
"823","P070020503","1","RbOs 2 O 6","6.4 K","",""
"827","PHC1910237","2","Sr 2 Nd 1.5 Ce 0.5 NbCu 2 -O 10-δ","28 K","",""
"832","P072220505","10","poly- crystalline MgB 2","37.8 K","",""
"832","P072220505","10","poly- crystalline MgB 2","38.7 K","",""
"835","P072174508","1","RuSr2GdCu2O8","56 K","",""
"838","P072174508","2","RuSr 2 SmCu 2 O 8","12 K","","zero-field-cooled (ZFC)"
"838","P072174508","2","RuSr 2 EuCu 2 O 8","40 K","","zero-field-cooled (ZFC)"
"838","P072174508","2","RuSr 2 GdCu 2 O 8","60 K","","zero-field-cooled (ZFC)"
"841","P072174508","8","Ru-1212","39 K","","susceptibility"
"844","P072174508","14","RuSr 2 GdCu 2 O 8","56 K","","resistivity"
"849","P072174508","19","x = 0.1","up to 65 K","",""
"849","P072174508","19","x = 0.4","72 K","",""
"851","PCS2739","5","Cd 2 Re 2 O 7","1.0 K","",""
"855","P072180504","7","Ag5Pb2O6","52.4 mK","","susceptibility"
"856","P072180504","12","tungsten","15.4 mK","",""
"860","P069014507","7","F eSr 2 Y Cu 2 O 7+δ","60K","",""
"860","P069014507","7","F e(Co or T i)-doped R-123 phase Y Sr 2 F e x Cu 1−x O 6+δ with x = 0.3","30−50K","",""
"860","P069014507","7","Y Sr 2 Cu 2.7 F e 0.3 O 7+δ","60K","",""
"861","P069014507","8","F e 0.5 Cu 0.5 BaSrY Cu 2 O 7+δ","77K","",""
"863","P069014507","16","HP-sample","63K","","R-T curve"
"863","P069014507","16","HP-sample","83K","","R-T curve"
"864","P069014507","19","F e 0.5 Cu 0.5 Sr 2 Y Cu 2 O 7+δ","77K","","M-T curve"
"869","PHB1480442","1","YBa2Cu307","90 K","",""
"871","PHB1480442","2","La2_x(Ba , Sr, Ca)xCuO4_y","40 K","",""
"871","PHB1480442","2","(RE)Ba2Cu30 7","above 90 K","",""
"881","P071184510","20","optimally doped Bi-2212","62K","",""
"881","P071184510","20","Bi-2212","62K","",""
"882","P071184510","29","pure Y123","93K","",""
"886","P072104504","16","RbOs 2 O 6","6.33(1) K","",""
"890","P071104513","7","La 1.48 Nd 0.4 Sr 0.12 CuO 4","4.3 K","",""
"893","P071104513","17","La 1.48 Nd 0.4 Sr 0.12 CuO 4","22 K","5 GPa",""
"893","P071104513","17","La 1.88 Sr 0.12 CuO 4 polycrystalline","30 K","ambient pressure",""
"896","P071104513","18","La 1.64 Eu 0.2 Sr 0.16 CuO 4","17 K","0.3 GPa",""
"896","P071104513","18","La 1.64 Eu 0.2 Sr 0.16 CuO 4","10 K","~0.5 GPa",""
"896","P071104513","18","La 1.64 Eu 0.2 Sr 0.16 CuO 4","22 K","5.0 GPa",""
"897","P071104513","19","La 1.48 Nd 0.4 Sr 0.12 CuO 4","22 K","",""
"903","P068132504","7","Na 0.35 CoO 2 •yH 2 O","4.7 K","-0.1 GPa −1","unknown"
"906","P069184513","1","y = 0.993","89 K","",""
"906","P069184513","1","y = 0.77","75 K","",""
"906","P069184513","1","y = 0.52","56 K","",""
"909","P069184513","36","optimally doped sample of YBa 2 Cu 3 O 6.95","93 K","",""
"909","P069184513","36","YBa 2 Cu 3 O 6.60","59 K","",""
"911","P070052502","3","Na x CoO 2 ⋅yH 2 O","~5 K","",""
"916","P071100502","4","PLCCO crystals","24 K","","Magnetic susceptibility"
"916","P071100502","4","PLCCO crystals","21 K","","Magnetic susceptibility"
"916","P071100502","4","PLCCO crystals","16 K","","Magnetic susceptibility"
"919","P071100502","10","PLCCO","from 16 K to 21 K","",""
"919","P071100502","10","PLCCO","16 K","",""
"925","P071100502","15","PLCCO","24 K","","magnetic susceptibility"
"925","P071100502","15","PLCCO","21 K","","magnetic susceptibility"
"930","P072064520","2","Y2C3","18 K","5 GPa","unknown"
"935","P072064520","6","La2C3","13.2 K","",""
"938","P072064520","7","La 2 C 3","13.5","","resistivity"
"938","P072064520","7","La 2 C 3","13.5","","heat capacity"
"938","P072064520","7","La 2 C 3","13.5","","magnetic susceptibility"
"943","P070054519","3","LiTi 2 O 4","10-12 K","","specific heat"
"943","P070054519","3","LiTi 2 O 4","~1 2 K","","magnetic susceptibility"
"948","P070054519","14","Na 0.35 CoO 2 ．1.3H 2 O","5 K","",""
"948","P070054519","14","Cd 2 Re 2 O 7","1 K","",""
"948","P070054519","14","KOs 2 O 6","9 K","",""
"953","P071134526","8","Sr 0.9 Gd 0.1 CuO 2","43 K","","M (T )"
"953","P071134526","8","Sr 0.9 Gd 0.1 CuO 2","43 K","","M (T )"
"953","P071134526","8","Sr 0.9 La 0.1 CuO 2","43 K","","C(T )"
"955","P068064507","1","middle R ions (Sm and Eu)","18-23 K","",""
"957","P068064507","2","Ru-1222","32-50 K","",""
"957","P068064507","2","M-1222 (M= Nb and Ta)","∼28-30 K","",""
"958","P068064507","3","Mo-1222","18-23 K","",""
"958","P068064507","3","MoSr 2 Gd 1.5 Ce 0.5 Cu 2 O 10","11 and 184 K","",""
"960","P068064507","8","Mo-1222Eu","23 K","","ac"
"960","P068064507","8","R=Sm","18","",""
"965","PHC1580178","7","Nd 1:85 Ce 0:15 CuO 4","24 K","","resistivity"
"965","PHC1580178","7","Nd 2 CuO 4","25 K","","resistivity"
"965","PHC1580178","7","Nd 2 CuO 4","27 K","",""
"966","P072214523","8","ZrZn 2","0.6 K","","resistivity"
"969","P068132507","1","Na0.35CoO2•1.3H2O","4.6 K","","magnetization"
"970","P068132507","2","Na 0.35 CoO 2 •1.3H 2 O","≃5 K","",""
"973","P072224509","1","ZrB12","6.0 K","0","Magnetization"
"976","P069174506","1","La2CuO4.11","43 K","",""
"981","P069174506","9","stage-6 phase","32 K","","magnetization"
"981","P069174506","9","stage-4 phase","43 K","","magnetization"
"981","P069174506","9","stage-4 phase","43 K","","magnetization"
"981","P069174506","9","stage-4 phase","43 K","","magnetization"
"982","P069174506","12","La 2 CuO 4.11 single crystal","43 K","","specific heat"
"991","P072014504","16","Bi2Sr2-xLaxCuO6+δ","17 K","",""
"991","P072014504","16","Bi2-yPbySr2-xLaxCuO6+δ","34 K","",""
"997","P070214505","4","x=0.15","36.1K","","susceptibility"
"997","P070214505","4","x=0.063","12 K to 9 K","","susceptibility"
"997","P070214505","4","x=0.063","12K","","susceptibility"
"997","P070214505","4","x=0.22","27.4K","",""
"999","P070214505","28","La 2−x Sr x CuO 4 (p = 0.069)","12 K to 9 K","",""
"1002","P068180505","2","three-layer Na 0.30 CoO 2 ⋅1.3H 2 O","4.3 K","",""
"1002","P068180505","2","Na 0.35 CoO 2 •1.35H 2 O","near 4 K","",""
"1017","PHC3200009","19","optimally-doped Bi-2212","93-95 K","",""
"1017","PHC3200009","19","Bi-2212 is annealed in air","∼86 K","",""
"1017","PHC3200009","19","Air annealed Tl-2201","∼82 K","",""
"1021","PHC3411655","4","PCCO","24 K","",""
"1021","PHC3411655","4","NCCO","19 K","",""
"1030","PHC2640145","1","Hg0.50Pb0.50Ba0.59Sr1.24Ca1.83Cu3.34O8","116 K","",""
"1030","PHC2640145","1","Hg0.42Pb0.41Ba1.19Sr1.06Ca1.97Cu3O8","125 K","",""
"1030","PHC2640145","1","Hg0.45Pb0.30Ba1.63Sr0.50Ca1.94Cu3O8","128 K","",""
"1030","PHC2640145","1","Hg0.34Pb0.54Ba0.61Sr1.17Ca1.88Cu3O8","115 K","",""
"1032","PHC4210001","1","Y-123","93 K","",""
"1032","PHC4210001","1","Y-123","88 K","",""
"1034","PHC4210001","3","fully oxygenated Y-123 with y > 6.99","92-93 K","",""
"1034","PHC4210001","3","well-oxygenated polycrystal","87-89 K","",""
"1035","PHC4210001","18","Sample A1","93 K","",""
"1036","PHC4210001","23","Sample B1","88 K","",""
"1038","PHC4210001","24","B3","93.5 K","",""
"1038","PHC4210001","24","B2","93.5 K","",""
"1039","PHC4210001","28","y = 6.99","87 K","",""
"1041","PHC4200023","5","(Sr,Ca) 3 Cu 2 O 4+ Cl 2-y","80K","high-pressure","apical oxygen doping"
"1046","PHC4200023","14","y=1.4","36K","",""
"1046","PHC4200023","14","y = 0.8","33","",""
"1046","PHC4200023","14","1.0","20","",""
"1046","PHC4200023","14","1.4","30K","",""
"1049","PHC4200023","21","Sr 2 CuO 2+ Cl 1.2","30K","",""
"1052","PHC4020152","3","Hg-2212","82-84 K","",""
"1052","PHC4020152","3","Hg-2212","70 K","",""
"1052","PHC4020152","3","Hg-2212","40 K","",""
"1052","PHC4020152","3","Hg-2212","x ∼ 0.15","",""
"1052","PHC4020152","3","Hg-2212","x ∼ 0.40","",""
"1053","PHC4020152","4","optimally doped (Hg,Pb)-2212","82-84 K","below 20 GPa","dTc/dP"
"1055","PHC4020152","28","Hg- 2212 system","42 K","Sr substitution","unknown"
"1055","PHC4020152","28","Hg- 2212 system","0 K","Sr-free Hg 2 Ba 2 (Y 0.80 Ca 0.20 )Cu 2 O 8−δ compound","unknown"
"1062","PHC4020152","32","Hg 2 Ba 2 (Y 0.80 Ca 0.20 )Cu 2 O 8−δ","21 K","",""
"1062","PHC4020152","32","Hg 2 Sr 2 YCu 2 O 8−δ","32 K","",""
"1062","PHC4020152","32","Hg 2 (Ba 0.5 Sr 0.5 ) 2 YCu 2 O 8−δ","42 K","",""
"1062","PHC4020152","32","Hg 2 Ba 2 (Y 0.80 Ca 0.20 )Cu 2 O 8−δ","60-58 K","",""
"1067","PHC4170033","1","Y 0.4 Pr 0.6 Ba 2-x Sr x Cu 3 O 7","20 K","",""
"1067","PHC4170033","1","Y 0.4 Pr 0.6 Ba 2-x Sr x Cu 3 O 7","5","",""
"1067","PHC4170033","1","Y 0.4 Pr 0.6 Ba 2-x Sr x Cu 3 O 7","11 K","",""
"1067","PHC4170033","1","Y 0.4 Pr 0.6 Ba 2-x Sr x Cu 3 O 7","16 K","",""
"1067","PHC4170033","1","Y 0.4 Pr 0.6 Ba 2-x Sr x Cu 3 O 7","14 K","",""
"1070","PHC4170033","10","x = 0.80","5 K","",""
"1070","PHC4170033","10","1.0","14 K","",""
"1070","PHC4170033","10","x = 0.60","around 20 K","",""
"1074","PHC4170033","11","x = 0.80","around 26 K","",""
"1074","PHC4170033","11","x = 1.00","14 K","",""
"1074","PHC4170033","11","x = 1.00","32 K","",""
"1074","PHC4170033","11","x = 0.80","5 K","",""
"1076","PHC4170033","12","x = 0.80","11 K","",""
"1076","PHC4170033","12","1.00","16 K","",""
"1078","PHC3660299","14","La-112","43 K","",""
"1079","PHC3660299","16","La-112","42.6 K","",""
"1081","JPS0731297","3","layered cobalt oxide Na z CoO 2 ⋅yH 2 O ( z~0.3 and y~1.3)","~4.5 K","",""
